"Visual_A","Visual_B","Somatomotor_A","Somatomotor_B","DorsalAttention_A","DorsalAttention_B","VentralAttention_A","VentralAttention_B","Limbic_A","Limbic_B","Frontoparietal_A","Frontoparietal_B","Frontoparietal_C","DefaultMode_A","DefaultMode_B","DefaultMode_C","DefaultMode_D"
11359.2488687833,10578.8325282647,10506.5552408069,11700.0801906383,11291.0539205058,10467.770918861,10045.2478943304,11068.5118687495,11009.7090112794,10281.2265589358,11241.0248312526,10700.4107292596,10260.2155907764,10774.2328208347,9396.29143883879,11016.1255025714,8464.39055662901
11343.3355942926,10581.4509658242,10502.2445451318,11694.6876672057,11295.1304050242,10466.9701912381,10018.9094136727,11072.9013357691,10977.5516159589,10222.4781095168,11218.7991936979,10714.3178942534,10248.5029374748,10783.851612723,9340.25031409385,10979.8368312062,8231.8722467721
11360.5075899006,10617.4323290145,10514.0602401355,11660.5290490782,11301.6170440326,10485.9931040465,10036.5832688386,11078.9689318746,10983.9875987987,10222.9354246365,11207.6529706108,10672.8515508016,10250.7943233919,10775.3585795608,9314.47349679347,10993.2272406352,8102.95266754881
11362.2045045962,10607.1608066427,10513.9781297626,11663.1332348797,11300.6836082306,10490.4983146294,10054.2946483477,11092.5109119266,11001.1840622932,10241.8248263915,11222.5163706666,10692.2266505737,10273.4473221273,10782.0546821698,9353.82756416263,10995.3108201087,8156.08165044149
11349.4247130167,10597.0981664471,10519.5572014845,11698.5791730612,11298.9087490374,10507.7682758638,10039.5055855774,11076.9232936912,10977.1071759887,10224.799603093,11210.8802586285,10690.0418241502,10257.5871455907,10789.6019747887,9332.41576646406,10989.9400813283,8173.81335730781
11385.8966047656,10640.1867196505,10559.0985389836,11735.4910131442,11330.9779300772,10530.0493301985,10076.6592257542,11106.4706021753,10993.8909708543,10245.6593215149,11238.4142092849,10700.1055562537,10271.4095675933,10810.9502712468,9331.39263405422,11017.4823650914,8134.88465045359
11380.5454054009,10629.3277990496,10545.7658906912,11696.4882060759,11332.880274055,10528.1692188848,10063.6705575857,11110.054302629,11007.3288017549,10254.4990738426,11240.4467145045,10682.1728176815,10278.3015705523,10783.7857067361,9332.6077878635,11010.1005958054,8159.17318923982
11375.5947851583,10615.3526865852,10533.6871053375,11701.3453966061,11317.6285677221,10521.7668575265,10060.4491763688,11108.3893562396,10992.8291610916,10239.3868363768,11230.3063712343,10707.0237389523,10288.5128224593,10802.0476702372,9361.50442048488,11021.9613330686,8162.30485937053
11363.5913809972,10608.8849739608,10526.3289415882,11719.5348357665,11317.2381489746,10517.3846247999,10047.1651693821,11102.350355359,10981.7566465556,10218.9148027541,11233.079057664,10711.0147281334,10278.2965797958,10798.2581972098,9329.49578540656,10992.3683962346,8120.20078559995
11374.7651842926,10630.5670262014,10536.9498165662,11718.3420441312,11332.4977863214,10531.1355450987,10061.0810717063,11113.878336527,11011.9711107323,10256.7579625454,11232.5484017832,10700.0278862076,10281.9525764607,10804.5242290531,9356.29105293957,11025.3520027454,8178.94068823983
11368.9255666094,10608.3905001521,10525.5271407405,11691.7134835983,11313.5251039176,10497.813017875,10059.3707097565,11105.2863412052,10996.5757397667,10247.0190649069,11231.3416726202,10699.5664845447,10286.1414725437,10798.042561736,9373.2026374821,11028.1921657208,8201.16435265545
11369.2728816883,10592.5429709306,10517.7582667621,11711.3763202871,11309.9111065662,10498.8715948012,10065.3005665483,11102.5999855657,10984.2803455522,10217.06353186,11218.634523866,10709.9477353676,10278.8348653464,10782.0472143364,9347.8267941838,10999.5650700135,8154.96332101911
11378.377382591,10587.2629437954,10517.0492781841,11708.984108823,11318.556184789,10492.7117738323,10068.2063328123,11108.834224837,10985.2743744582,10223.6247214309,11223.4518172233,10707.5978869412,10276.6365199354,10802.1247605181,9330.04864729371,11019.5153763163,8110.82134594274
11350.1435177238,10594.8363474815,10508.7026792,11689.525290226,11302.0161413852,10472.8641358939,10044.5857610157,11112.7256343714,10993.4531765397,10240.7969841785,11231.6677675884,10710.0019674518,10279.16918102,10791.4288336902,9347.33873631928,11027.0543828997,8142.88278982499
11359.2047749688,10570.1836297909,10497.1352023086,11679.2496139128,11305.5595769149,10476.5398627657,10036.1773990091,11099.5782574731,10969.6274179501,10237.230552848,11237.059972757,10699.209401988,10265.134537504,10800.0454860775,9364.75564603375,11017.2756952216,8136.52157520177
11375.8102085432,10600.6792687673,10518.9613246086,11697.883603394,11307.6780445396,10483.694233184,10050.865559807,11115.5003530725,11003.9696837118,10252.6050633326,11226.2533110198,10732.3028785678,10292.3753437504,10808.1075045675,9356.86171515438,11035.7851687759,8143.5541118885
11380.3958548528,10607.1031578651,10518.0018533969,11677.8591755468,11324.4872117573,10491.7647795042,10059.0873094252,11130.1856960062,10993.1689164477,10233.4335013348,11211.5646512327,10707.604027861,10290.9042447801,10790.1745539042,9355.26960582802,11017.4957378396,8155.9046932642
11371.019433906,10580.105640912,10504.5432323349,11679.8411122365,11308.5406267697,10490.5339155839,10067.1478272201,11119.8944748063,10973.8307788044,10233.7691986278,11218.5351046352,10702.2758769367,10273.2773500348,10794.3587648121,9361.70756684593,11011.4485115045,8162.97850131749
11345.5791702211,10570.8052668369,10487.4865884901,11651.2225849905,11305.1661226299,10473.6101389371,10047.3051845012,11102.8521786004,10969.5144586643,10229.7418513274,11206.2426054953,10693.219271488,10271.3409356661,10789.4998163655,9348.69368095444,11006.9902159051,8131.00681294002
11351.3949388149,10593.3270674665,10512.8749860857,11667.8860503158,11310.4139920217,10481.9660337175,10055.1992510707,11099.1641043679,10981.1654180644,10229.6785380629,11221.9815648847,10691.9940498622,10271.6212006039,10785.8597650978,9339.93004040243,11002.549301188,8146.68807328173
11340.22247589,10589.1535615174,10511.1769011583,11672.8498067143,11293.0042400091,10492.8444443476,10046.749313167,11087.9128780668,10961.2644847289,10219.890559111,11198.9448748304,10679.8883616469,10248.2033234212,10780.141961696,9351.04852842792,10991.1730951808,8172.06687751909
11318.7323074944,10548.1684776242,10474.9379093104,11665.1716938899,11270.2646903353,10467.542222514,10018.1240540986,11065.6141890103,10940.3251117529,10209.6366840978,11194.8679365962,10670.9587549549,10230.6829590839,10768.669095305,9325.68680368541,10964.1746968542,8163.50839745548
11335.4519878697,10566.2416464684,10499.6346278364,11648.6960140268,11277.148760715,10465.7418822837,10017.756596548,11073.0874483659,10968.9570668003,10220.657499398,11208.2399304123,10657.9184961818,10229.8080571798,10774.3681366436,9314.89148900222,10978.9407950269,8135.79025448363
11340.5896990652,10583.2112350228,10504.7475677463,11659.3448603791,11276.9796885296,10467.0812662035,10040.8526699386,11077.9226054639,10967.4471687563,10230.0283844784,11208.1875414597,10664.9257689398,10236.9403480142,10769.9117329223,9332.20156558592,10997.1016141279,8191.06089198513
11320.1246061953,10561.8928281824,10483.6841784585,11662.8447124729,11268.0334256347,10460.6087334568,10017.4750343794,11059.1277952806,10941.8328517353,10212.9872374856,11194.5663371759,10665.0513661538,10243.1494054986,10765.4141110477,9315.84110761744,10957.5012310673,8146.03992510331
11327.1814491954,10574.8715858609,10503.3711736819,11657.1448252263,11256.7465206908,10457.6411135565,10021.3935415446,11057.1400709966,10948.0909926104,10211.9295816218,11212.0920489582,10656.6495701749,10219.0590134868,10763.6634000633,9286.77137489846,10966.4329437227,8089.11300934668
11338.4506382996,10587.8322558739,10513.5445848705,11655.1211564529,11264.9442190204,10467.7396398571,10021.1041343639,11062.5979601733,10963.0276504916,10244.0287041808,11213.0536161703,10653.4167984245,10226.36786135,10760.3843805344,9319.44825042175,10964.8793946938,8171.36496204464
11329.182831555,10560.2488188826,10499.0005339806,11655.4885046232,11252.0491685664,10458.3669661425,10021.0075837311,11043.6156776476,10954.2966621179,10223.2829345137,11199.3483133426,10658.1937879468,10227.3989626834,10763.7523954028,9327.11491604481,10961.7711024134,8158.29341106331
11324.22590636,10554.0233469446,10499.7927236493,11672.8801104335,11256.2700337961,10465.7547056912,10019.6568759691,11056.9796120277,10954.5927550305,10208.9977401191,11200.2032443965,10670.705979552,10226.852815454,10774.0154692478,9312.91914309891,10979.2770600763,8121.01711348013
11354.9018759716,10595.6386095675,10530.9822804042,11692.981793948,11301.4563051442,10490.1675852903,10052.7780654761,11073.5077677567,11006.8520348449,10229.4701152952,11229.9284311568,10691.6774357215,10249.4854897023,10798.5182302488,9314.31761325901,11012.784506154,8128.6233594268
11364.5487706966,10599.9470989263,10542.8993155499,11704.2987964175,11297.3117135242,10495.0678821781,10074.2504086641,11086.8037990244,10985.0853013881,10240.9257332459,11193.0248379633,10689.0295525752,10238.1645992629,10770.4485752844,9307.16968457005,10994.414169352,8124.28970757808
11338.9868200745,10566.9182244672,10508.5956613049,11694.0789179223,11288.3114147959,10469.8858306191,10030.1393561757,11060.3074116515,10947.9845145333,10215.6242064573,11202.8046400016,10701.1914462652,10248.5705721887,10783.0695101519,9329.33340299961,10983.4102813299,8113.31269323981
11344.1171558158,10576.6110190549,10516.1269948204,11683.7843909086,11307.4768172453,10481.1252062263,10050.8552590227,11074.8515336551,10968.4581251653,10230.0882420625,11242.2331712421,10711.2350586442,10278.1363975325,10799.1594916094,9335.04159304525,11010.6448991921,8113.25486288223
11363.1434166804,10596.9127495403,10540.1305726923,11714.1476576488,11320.7057025847,10505.9626579487,10055.6921658446,11096.8476375264,10980.962195006,10240.1363225778,11213.5462980748,10698.0506464343,10269.0322721628,10778.2865636735,9338.15995384628,10999.5336980975,8121.4251653632
11327.3613823747,10555.7024611138,10508.8065786998,11681.1802296635,11288.7028499437,10456.8512563411,10025.3024543721,11072.6971745294,10968.2640392836,10220.3365748013,11201.6887482687,10686.0628219996,10263.2174057513,10764.142397546,9360.43205039268,10989.2125038997,8129.34547198665
11326.4766614007,10569.1897632363,10510.9331746949,11684.0948206785,11299.1881859719,10465.2810169036,10053.5963125473,11070.7853416397,10977.5253820029,10256.16464651,11239.7062405769,10701.2688003704,10289.1683483217,10816.9644818751,9359.39382830456,10994.5744117877,8109.50041535368
11360.8515857241,10601.9266036959,10533.4144673825,11686.0435511669,11316.2148732494,10493.970752842,10070.1600499971,11101.6004163722,10995.0297820448,10240.4741720093,11216.3673081963,10687.9505562037,10279.5779401981,10782.8053546206,9361.0585092896,11004.0272471714,8136.20790778199
11344.6766332877,10565.6723098177,10513.9600791321,11676.4691350909,11301.4417887777,10482.0023104111,10055.0580214753,11093.5446969472,10961.4971592247,10227.7814519814,11184.4820523576,10696.1518297309,10273.3007446689,10779.9872264134,9362.25320157814,10993.7904457768,8139.91608835748
11324.9630230828,10553.4793419399,10502.2129245617,11681.4600620551,11286.3520223532,10464.4598254319,10049.1046378713,11080.303167223,10961.6602774954,10222.9062073706,11209.4317076112,10698.3346230039,10269.2827242825,10776.2703695549,9359.69110345762,10980.7531227768,8120.91121874371
11340.8270412717,10577.7814481199,10514.3666453657,11688.4612088968,11279.6674015636,10465.7704842279,10058.0774568082,11090.4302283905,10987.1678696074,10230.3520810344,11193.4365833261,10671.5680991456,10257.6825222204,10770.2400697165,9354.6096546611,10980.8070130289,8145.29995679875
11330.8551937468,10567.3068904876,10506.492706284,11684.1631676555,11273.4151373696,10465.9520282565,10060.7584777392,11076.7700917089,10946.5333205402,10214.0412669803,11173.705207645,10664.2436885197,10247.079786639,10753.8104358489,9355.34137392772,10965.9496619818,8150.47572934208
11328.470103853,10546.3729941967,10482.9413741155,11678.4487833828,11266.1030839262,10466.5390137807,10049.1437852765,11081.1589093108,10947.775453609,10218.599372438,11206.6577618552,10676.9377400123,10266.721303588,10788.2012180326,9343.75980187659,10982.1641609122,8135.73056702645
11341.878900728,10576.4048355315,10507.3026693704,11669.8898744131,11278.6816893659,10475.5974693237,10055.131917651,11077.3514650236,10978.9182273675,10224.2751694844,11228.6452713783,10679.8923809725,10256.7087997212,10786.1486554817,9338.9160222349,10981.4461011817,8118.09176204254
11346.2034627974,10566.9798227692,10509.7730082354,11694.0656040364,11274.960460989,10475.6556672133,10049.3103912633,11086.7384429749,10966.510706962,10218.3444259425,11221.2941696591,10680.2973598873,10248.04427793,10780.0776034813,9353.63641508491,10982.9962288591,8143.10076801188
11332.3572598616,10547.1261117039,10489.3727691975,11694.6577264448,11267.5290529862,10468.1715516488,10043.2622644992,11069.9420864758,10956.6446630243,10217.7578528646,11206.2916399083,10697.7338926522,10258.9439244016,10800.041888972,9340.55939929526,10983.1227495939,8116.24760694882
11355.1426051563,10591.2385769683,10525.4359808196,11696.7482580834,11305.3403257981,10497.5245175317,10065.9641393747,11099.0882553207,10995.9913255451,10230.6791817997,11227.2251432488,10698.2306166182,10275.0788349872,10795.9558961991,9357.71020713606,11000.54049752,8120.33572882967
11345.8893926069,10579.3298767568,10515.8090308012,11686.6721906299,11291.1212938212,10487.6642797588,10065.4837916305,11096.4568017706,10994.0586778237,10250.8009502848,11228.0678834858,10704.3608119246,10272.9041647575,10780.9451453858,9369.99099463658,10995.223906303,8187.20424301217
11333.8746193814,10578.3593255804,10502.6423402942,11687.8566632679,11291.8446083349,10474.8866902015,10043.6864244603,11074.9733220108,10958.3410813833,10224.665917477,11219.8982793349,10688.7215575585,10263.9735650373,10782.9326858011,9354.86711856154,10994.835158558,8138.51488615759
11348.189676753,10602.4447963432,10528.8941816274,11680.0827316494,11305.2484506861,10504.4097619416,10068.3236434167,11098.5705251421,10985.0172086486,10243.8143826274,11242.7706325651,10708.7399320826,10287.7249288475,10800.6144929323,9368.0797810609,11026.9194344212,8127.89156864676
11345.9349858263,10589.9107537262,10507.5868156622,11661.0135725802,11299.0491363904,10483.6112774719,10057.8035914667,11090.9285126391,10980.3488146625,10242.5392206306,11220.6259204093,10707.4789377838,10283.8993009496,10797.0748703926,9356.91356591552,11012.349821151,8123.21218195502
11364.8453595732,10581.1710514616,10519.7632026787,11697.5437314343,11291.1912698397,10494.8571056694,10065.057568746,11088.0656308359,10985.1024594884,10228.6729502595,11223.4359347773,10714.4598008477,10270.6398472633,10805.0923491042,9344.16816963693,11003.1711873251,8111.2267511884
11358.0619551079,10594.295228841,10533.5244380021,11703.3002676987,11294.9948057459,10490.2117771927,10055.2645610729,11101.0883809457,10977.7093089853,10240.5385542788,11223.1063353322,10701.166954837,10263.9325935834,10796.8075419524,9361.01673487809,11011.8797426364,8122.31848558243
11335.4891301069,10584.0017256575,10504.66728565,11677.3964553068,11289.1804732695,10481.2452370358,10049.5120813705,11087.3616287791,10999.6100288555,10262.842516053,11234.4143355646,10702.4048590574,10280.6191643621,10818.5011872399,9389.08845817503,11006.1978149121,8183.94235369199
11363.8573505206,10590.0439216494,10509.8529221729,11677.9690257032,11293.0240225259,10477.8677129634,10045.8248305112,11097.2227011788,10967.1253593783,10242.3094622457,11220.3034148567,10696.2333028519,10278.5158930829,10793.3362497358,9363.66350134612,10998.995649325,8149.25643927104
11374.8181908553,10599.2983012041,10548.0902197013,11708.9899193189,11285.1538506231,10504.8507683928,10067.6397569522,11118.8257318468,10983.835632915,10235.2310849076,11209.9271870267,10682.7885753273,10253.3527185886,10789.3815319331,9341.46441143549,11006.0285751192,8092.52267055416
11328.6506289977,10577.3006646515,10505.1461545913,11663.6933840474,11276.4397796009,10464.1890220988,10046.68437599,11097.8108327407,10976.5776063455,10276.8771041819,11245.2029421171,10719.2833836112,10287.4888487757,10836.9700638363,9381.39244503775,11027.579021103,8157.43826501894
11331.25866059,10555.4240195876,10509.499859793,11681.125851281,11280.2493524312,10460.7103573163,10030.3051204247,11081.3662173607,10971.3911681021,10232.8381844431,11244.3353144946,10703.0711658869,10268.2181127206,10780.1115821054,9340.84009256581,10976.1969464186,8124.92251404291
11339.788466879,10600.7647486238,10528.2342267966,11689.8108600953,11290.8581772478,10479.92308198,10042.3334670736,11088.1101450638,10980.1459619781,10243.3504026642,11237.4826767087,10714.9059048187,10253.3414035224,10814.2266462046,9343.31054512353,11009.8796658111,8097.18361815459
11342.9814889061,10603.4172221622,10519.6315648111,11681.5580996632,11286.8644371724,10477.7720698413,10025.8240539743,11074.8006801805,10983.7826311472,10240.3128807509,11210.7405140465,10693.0369263229,10249.1513546779,10802.1043282776,9335.05534499785,10994.2191819351,8123.34658100396
11330.722282505,10581.933454457,10495.6959608756,11656.7677636877,11256.7331852444,10452.5009008158,10017.7809396149,11036.3903472736,10984.9250975816,10256.0410101558,11233.6316871391,10698.7356337958,10262.2137784401,10823.4633353979,9334.85430018477,11006.5354315334,8161.01292276403
11340.755535696,10605.3522709908,10522.3989467121,11677.4043057707,11286.0489732356,10471.2872915003,10011.898603794,11065.8059449909,10983.1630547423,10240.3289989881,11232.7530383471,10694.9033496104,10246.9259937418,10795.0188090038,9325.40205969543,10990.9554402822,8125.6962635167
11356.6063836565,10589.1570267547,10531.4967143043,11701.3225335521,11289.1539842197,10487.1093735958,10024.8271186323,11074.2713920524,10980.4381300754,10238.5059432674,11235.6392824673,10684.8983102097,10237.2099507494,10781.6416965627,9311.10455243076,11010.9128449333,8114.1938748794
11353.1908178056,10596.8511828709,10525.6609665103,11690.1308057947,11287.2247322774,10474.8751087191,10032.6928465705,11087.0207514851,11019.572150185,10270.4559803606,11261.2041565595,10715.2442686368,10274.6423470062,10835.1578667359,9345.09345451169,11025.2989095895,8151.71945324383
11346.2408512107,10596.6026821471,10515.8152170294,11683.9458831712,11297.8521629951,10463.6424724593,10023.2945118523,11065.0839195869,11004.4099319226,10248.0969486803,11233.6206709117,10723.1585271982,10274.2419215197,10816.8341619088,9329.18792794228,11005.9013263438,8136.39977714954
11372.8071768299,10615.7677704501,10530.2225363209,11716.3644223387,11315.300663299,10485.8912901915,10028.0895787432,11075.0585829294,10995.2388357962,10238.9590010092,11213.5875028973,10704.5071199476,10261.9371735207,10790.1362165919,9319.51516986706,11006.6413910268,8126.2920114864
11362.2672740513,10594.2740392369,10529.0080163873,11694.8579309566,11301.7692726775,10485.8668533385,10028.3806969227,11097.7602038627,11000.7729214775,10254.8963666088,11239.9978256712,10703.4157232346,10264.7697129661,10802.216767726,9334.62441623947,11026.4265420669,8153.20828051622
11357.2237456581,10570.7552997559,10504.5759339623,11674.6472454148,11297.4365795094,10472.7717269463,10025.7098940438,11064.267522542,10986.6158237656,10266.1621422902,11244.3685573491,10703.7628560465,10272.7913757179,10816.4727381971,9348.84943683478,11001.060396186,8172.72733593197
11344.7441762643,10574.626304239,10509.3969784959,11699.324724288,11282.8877396503,10466.9736717807,10023.5710188739,11058.7590657683,10967.0769576386,10223.9865601256,11211.5066128131,10688.1170567439,10240.4658386598,10788.6709024878,9312.46179067292,10991.1664704916,8126.91524741209
11322.9051698412,10588.400738864,10517.1310084223,11710.749457088,11289.9525791867,10466.4495397494,9994.924786927,11060.7066172265,10956.8395721903,10232.1458255118,11218.2320303965,10683.0571080293,10229.0249167907,10794.9840451111,9295.08055507349,10966.60297524,8064.03286651604
11307.6444342404,10570.395340721,10497.2464079177,11689.8985631067,11283.0855025895,10466.5530848771,9996.39469757595,11043.5699687586,10961.3934551477,10228.8356439026,11220.7371592419,10705.5866565102,10249.1749559319,10808.4863793101,9327.18254021013,10978.9805860257,8147.40687564119
11304.4536204817,10549.3560418233,10485.531479388,11686.994829237,11285.6544124503,10456.0142661025,9997.47498947459,11029.4861862746,10926.2356510688,10208.6873590321,11221.8327172052,10694.5243619611,10230.3158712026,10801.0481318368,9297.58289138677,10972.3748465498,8094.15363703864
11345.358067072,10577.7414070095,10516.7312597136,11683.3358657476,11289.263428901,10477.8112950487,10006.5460114703,11072.3984304411,10959.1297518944,10233.128550187,11230.2814138184,10689.4168292737,10237.6333321433,10799.7222401979,9326.17352308503,10988.0820119124,8147.54231599123
11342.7399630735,10580.0039180053,10522.4068302819,11672.7089935386,11277.7964866393,10468.1730133357,10023.5605358418,11066.8256884395,10985.1323433151,10252.5961219697,11261.6404124573,10706.6796897055,10264.6259581729,10829.6832883926,9348.78309711566,11018.7088242948,8174.33217348353
11346.7843471118,10587.7516156801,10518.5673849912,11676.2886879515,11299.4975876133,10492.9609856549,10033.2356912332,11073.1366618423,10965.7532201654,10245.855330277,11204.0407403763,10703.1292954784,10253.5460721337,10801.7455449289,9333.80566069551,10999.1125065314,8146.1699120164
11364.2688079837,10591.6349888865,10544.5104802191,11698.8440938356,11316.4684489624,10504.366512072,10035.9041393815,11089.8929160644,10960.3145598206,10222.7296472635,11220.7938480134,10690.0236854054,10242.6286273529,10800.5955389961,9314.56836262469,11006.8169161883,8129.98021511642
11340.0960227193,10586.0178641618,10523.7785614974,11666.1509107014,11284.681460692,10468.7380265002,10016.3016868686,11083.6859063303,10963.1934744162,10227.3882474953,11222.0574645276,10691.7568676278,10238.4187865429,10792.8744297092,9320.02166033835,10989.2558649677,8098.95960280171
11330.3861972503,10563.8732510168,10490.7688882383,11662.3012687664,11281.6410101751,10457.7855580569,10021.5883722626,11063.9316435442,10959.5206727318,10225.2668100101,11191.3411569788,10678.683891121,10244.5893575928,10774.9218815827,9330.29530734589,10979.3115187456,8164.01262453135
11339.3655717032,10565.6824032178,10506.9754994159,11680.3498239595,11289.4127350305,10472.2935548695,10029.3386259267,11058.6243699847,10941.3665795149,10204.4821090477,11175.6934943324,10671.2673731419,10226.7839262959,10758.8592931659,9313.59500846379,10974.8822834061,8107.20130620196
11331.6152052897,10558.4571731699,10504.9015545178,11683.0664104186,11296.2913030549,10480.6484444768,10024.0335311205,11045.1537482414,10911.0284380539,10169.6718776911,11174.013028032,10664.96006013,10207.1665255916,10749.5284895489,9295.96464977309,10953.140012768,8079.90817641484
11357.0679096665,10590.5423906637,10517.0256603485,11701.4074329757,11314.4470700718,10493.2594925246,10035.8925077784,11075.8618811374,10949.6265887631,10208.9087213883,11189.5711683408,10682.1201910687,10229.9708291365,10777.6089288296,9296.34903888689,10975.5498220228,8096.27170705608
11359.070177986,10591.9465176925,10525.535612933,11664.7146221548,11300.362558949,10490.4865224291,10032.2544552818,11092.9773346088,10971.8814197907,10237.5972900526,11207.5828147678,10668.3330782092,10244.8539578736,10791.3095142529,9308.00573586482,10988.5598376745,8116.72986843782
11359.1195633239,10576.8689235523,10520.7109610078,11689.0144953921,11290.6360274757,10487.7529618999,10044.2541089165,11094.245118278,10965.7559954113,10229.1980950917,11224.7431718445,10693.5065336434,10244.1975066423,10786.0475710133,9341.85757379459,11009.1257805476,8144.03097916624
11350.5301135089,10562.4089837947,10507.2733973297,11691.0465445166,11295.1344298021,10481.5884557858,10037.360719468,11090.087010742,10965.4711993895,10235.8660964201,11225.1205742193,10698.5594707236,10257.2391782851,10800.4836465242,9339.78386502769,11007.0053061116,8139.86323921749
