"Visual_A","Visual_B","Somatomotor_A","Somatomotor_B","DorsalAttention_A","DorsalAttention_B","VentralAttention_A","VentralAttention_B","Limbic_A","Limbic_B","Frontoparietal_A","Frontoparietal_B","Frontoparietal_C","DefaultMode_A","DefaultMode_B","DefaultMode_C","DefaultMode_D"
12197.4150805536,10616.3552384263,10802.236403765,12000.1322342425,10987.9869883455,11045.8048388889,10567.3974001186,12110.7483914161,10754.2054702596,9757.13639434989,10284.4504050807,10043.4526176729,10656.3435358897,9454.21122093585,9750.03324184678,11715.281085615,9979.03201050373
12166.1046944884,10589.9851089142,10780.3930847646,11969.6707034329,10974.4017379046,11030.7954454375,10568.1960891222,12107.8615587595,10741.3758178744,9756.48636064596,10304.0516853461,10033.5472907986,10650.5717295695,9460.53234718449,9752.73289402495,11724.2135110201,9966.8627432892
12174.5462179445,10598.8514885358,10782.3451210553,11981.7584078208,10979.3034346087,11048.4630854217,10554.1683515409,12103.6492981729,10746.8928883544,9748.1502286937,10301.2235030321,10041.240016511,10655.6073771143,9472.28222289833,9756.72231705191,11706.8477082163,9952.12992845718
12168.9342044798,10603.7043660772,10786.2711407945,11969.2271811142,10976.1256987159,11030.1716164233,10548.6969353622,12085.1121166569,10744.1759264081,9744.70394025365,10280.6828110386,10028.1555050677,10631.4108633265,9441.03461750349,9731.5413584356,11676.9451376519,9945.71817887675
12158.3234073773,10593.8800262921,10776.5150637609,11961.2801509187,10975.8302766333,11029.1160218166,10546.5646136059,12090.9728520026,10736.7761014165,9754.93693570592,10298.1401821913,10038.7143675512,10647.3387652396,9461.71177355332,9741.07457196318,11689.8767316532,9957.83418768184
12182.2637403658,10639.719322771,10807.0318360481,11998.463873765,11009.223564846,11055.0234181863,10573.8333941975,12121.7846008378,10763.3226630474,9764.39705928124,10311.3902008598,10055.2017084251,10653.1088019047,9477.10323159258,9769.77578512647,11703.330721394,9978.36657707711
12195.5121060689,10626.3912776365,10823.111387337,12016.8044304399,11006.3044698791,11073.5318242827,10569.792858436,12116.9810310259,10759.5605016982,9756.04665719342,10306.697462191,10055.8420021966,10667.0345604703,9471.97338585087,9761.42356744838,11714.8510013939,9951.47145742815
12187.8196692194,10618.8019704713,10809.5168849389,12005.6438041509,11000.2264324954,11075.6285919428,10573.302955986,12131.9043961399,10750.3243783709,9767.85543572771,10308.2306572543,10071.142516136,10664.6147199978,9483.5464324344,9764.40151449134,11730.8744224214,9970.96260518567
12189.5237516238,10634.8372624735,10812.2520004773,12023.4413059941,11001.4876487005,11072.9565347407,10582.5610847564,12141.5988322866,10761.5074721344,9775.33020177821,10313.5240963013,10064.8362925538,10671.7558486642,9482.56972464426,9780.4425706347,11735.3806932189,9992.37241975217
12217.3576580452,10642.5245996622,10814.4062225929,12018.9329720873,11004.9580703201,11083.5912663242,10590.9977328791,12142.9410470443,10770.8605617443,9781.91102626451,10317.565866851,10063.5778178168,10671.0100391208,9480.47837585554,9777.00115383303,11737.8193186046,9993.15049877408
12169.9001872943,10605.7766887585,10779.8171253105,11989.7515539167,10978.7831934141,11041.5373659368,10557.3815572747,12107.1768218109,10752.5806962032,9756.35429324978,10303.6104206219,10044.0040828262,10648.7721575816,9463.63429518487,9755.71030734819,11721.8224564055,9981.46693882104
12157.4700397735,10584.402673905,10768.4969754888,11978.1596152001,10962.9212789888,11014.5969642573,10537.325681147,12082.7494322795,10716.8573770061,9737.0801745986,10281.1362993988,10023.745448235,10625.6950244179,9445.53780090222,9738.21979798419,11681.7945939338,9967.15033217153
12143.8393789109,10573.9809380435,10761.7018146327,11955.0228254629,10955.29254158,11022.9476579743,10532.6438639085,12070.9578261624,10709.9419720608,9736.63739868157,10263.197428018,10015.5755178964,10630.1513181192,9442.66578425055,9739.82765409084,11673.743640868,9949.2899829279
12157.2254177024,10567.1607113029,10748.2809275488,11946.8488107174,10944.9672884368,11009.2438618766,10536.6468022278,12064.2012215982,10729.6355699128,9735.51829279815,10292.4091571416,10020.2998436894,10627.7768537878,9453.02097754314,9735.14344583043,11696.5225909173,9954.15435802171
12143.6184602429,10561.6273597374,10766.0149737052,11953.8971305102,10939.6929627732,11007.3764045173,10534.5634966482,12068.2103996887,10725.4297257643,9722.39922990515,10297.6667930397,10015.5535205457,10626.3993865774,9459.53034464254,9742.91561582017,11701.0469117991,9948.52614761028
12162.9380871121,10583.9570661234,10771.4671903609,11971.1151181082,10956.8276321997,11027.8645027368,10537.209846115,12093.573546795,10727.8566555785,9730.10435556394,10280.1344042227,10013.7370971186,10618.0036082457,9445.10829082496,9723.36663537256,11687.2984352669,9939.89868063287
12161.3772195761,10579.2803289487,10785.4857788684,11963.29081497,10964.6618401406,11030.617176579,10549.5443650952,12096.6958346074,10735.2303292127,9732.04927241519,10273.0363553569,10025.6961281582,10619.4478139884,9452.08990999976,9732.97794250482,11700.1750766299,9936.60568144969
12161.1363753869,10584.2415587769,10760.3640784059,11954.145531317,10953.9707884696,11022.4916176147,10544.2249115185,12089.6124298039,10735.5766329211,9737.24324313626,10297.1463784577,10033.1331610428,10651.6692989652,9463.59055724939,9756.13903977743,11704.8664469424,9956.10911259632
12178.0855607687,10588.1933116912,10776.4036171633,11982.5893737675,10965.0725005162,11040.572965908,10561.7566777244,12088.0976659237,10747.004938276,9748.11765023135,10292.0773601537,10035.6828863932,10642.4022040773,9468.91401148699,9749.86013186324,11697.7116726364,9958.83179842567
12171.7449660054,10593.8891639646,10789.2594592847,11985.1146866594,10982.1255366634,11049.8946392779,10566.2542023752,12103.7570638168,10737.0374279916,9754.05388230312,10288.8272129445,10038.694090321,10643.8443050235,9457.0216334958,9731.90846650467,11689.9251789163,9952.75363660204
12164.8169749241,10583.5403549026,10770.3437536111,11983.9033492493,10965.9296115449,11033.1062043418,10562.3787234254,12100.4254092893,10727.7724894797,9751.64706643488,10314.0484448878,10037.5564918311,10649.1820847716,9474.85054030031,9749.77141577884,11706.4738170396,9974.57700244497
12178.9607192267,10597.3957999519,10794.1817474848,11992.5503531982,10985.3114378584,11037.809125344,10559.991860013,12112.9106980398,10753.9520047473,9758.91819742308,10305.9283231421,10046.4628893742,10653.1257120863,9473.28862250409,9757.25613713883,11717.0122294418,9969.54603950086
12199.5204459663,10617.3522006551,10791.4630914947,11997.5021201558,10992.4045401138,11054.8028796686,10570.8204766418,12107.7170864956,10749.3576920199,9768.58497896694,10303.8963258673,10048.8157646139,10649.326655279,9469.17244856903,9741.48302718639,11717.6434695223,9973.17761579023
12190.7833136255,10620.3722549401,10802.5511230213,12006.3152108167,10990.5988071416,11063.2882184171,10578.3974728223,12102.522268598,10753.0216487796,9770.62716832393,10316.3325216471,10052.3738394025,10658.6897558136,9472.32064378553,9738.25283511217,11715.5299567206,9974.09434802188
12178.2055604662,10615.8021711088,10809.8887326412,11998.5259811809,11003.8663287358,11058.4821591394,10562.1245690987,12113.9504087598,10759.1683483819,9777.97408653265,10320.5257806701,10063.4190542489,10663.4770770039,9487.94537371621,9755.91800433166,11722.1188991522,9988.14153607533
12191.3104973802,10640.1586542559,10821.8345815962,11994.2967011541,10997.6678604045,11076.4130069566,10570.2208837153,12123.5695346189,10766.7238495887,9786.02100693166,10327.8824717673,10058.9686515515,10665.9297633572,9480.62509891846,9747.88975473138,11728.9373655883,9991.73448012091
12207.2176181315,10638.2095078104,10798.5149653359,12008.7457022705,10993.0958704091,11065.6989551146,10572.2056726103,12124.0716141629,10783.1167007129,9784.22828705332,10326.1213767376,10045.7543204728,10663.1181033004,9466.19657629845,9750.01820911087,11732.1781948271,9994.44930267759
12178.4068230721,10611.8520123191,10794.3976179177,11995.1428379557,10972.0066242948,11043.5195218475,10550.3967956304,12120.9628761072,10765.0891908429,9770.33741841227,10325.8782877759,10032.8456061867,10648.1779333994,9466.64019874064,9719.84999950692,11707.4603788424,9979.33648237715
12164.2091629418,10594.3297043057,10770.4458664737,11964.0448484247,10961.0778379318,11016.6959112649,10532.4602369803,12094.7070098316,10738.8580871405,9754.55913116362,10302.9421183111,10038.0730985922,10629.1024636927,9449.57310357538,9737.18213432165,11701.3721839642,9985.65902592605
12154.8372699294,10571.8727918958,10775.6715066485,11959.7647711138,10950.0937952559,11016.2683845032,10534.1168115596,12080.9528110862,10734.8027346496,9731.98475932772,10277.9034729986,10013.3564941185,10602.0767902379,9436.11488501718,9711.48482567791,11671.3858111261,9950.85976498459
12171.0854824764,10570.9434104437,10750.3881348799,11965.1807054092,10938.3731880783,11005.2574916231,10516.858185908,12089.8920160355,10731.9923978087,9722.26270125003,10283.8110860802,10006.3648103982,10611.8266911648,9444.17815981207,9707.85899803254,11684.8050733816,9953.63909521592
12149.4507483257,10549.7109609339,10739.6948546898,11960.573952222,10913.6016349053,10986.1846795219,10525.3285024322,12067.1669574144,10726.6004066709,9716.71364717202,10277.3807702514,10001.7378417062,10602.2062936961,9433.00749920424,9688.47427162011,11661.2576469137,9935.24509236292
12135.6164721749,10530.8039238619,10748.7280662872,11952.8707870918,10920.9450086963,10994.9225216723,10521.7614418053,12080.5664216279,10700.3379286673,9715.2388634472,10274.5808039262,9991.95557894584,10582.8262821864,9424.83068965174,9688.21058247097,11661.7068773075,9919.33214782902
12173.0841397674,10559.160751251,10756.8474095377,11960.717662513,10942.8296236984,11011.8388341871,10538.6871855949,12079.7584536488,10732.1014455483,9733.36163019788,10286.9770240834,10012.1251961207,10606.9724252807,9455.60712926444,9705.91988508475,11692.6032099215,9933.91750357355
12177.0388041726,10581.3820422925,10768.8602772851,11978.7796687457,10945.8702798279,11029.9306215511,10542.4806579855,12093.936885107,10752.6609964438,9749.1007535088,10308.8455703915,10031.1928888149,10631.4176068791,9482.43301609456,9720.10318784705,11718.3165778313,9949.45270387131
12174.6625588177,10589.2028331089,10795.357685592,11987.5017366127,10964.3217919591,11042.4263054539,10572.5912650103,12117.6782331409,10753.3025355859,9758.6757452982,10306.5228765331,10044.3634612081,10652.1621279641,9481.00782850855,9728.2856269872,11724.6055725371,9968.96971191636
12193.1179846217,10612.464629532,10800.7227291459,11981.3541982747,10985.9733474381,11057.3657066386,10570.8956285171,12127.3219398919,10747.9871651695,9762.0690682353,10302.2557328552,10044.6776085289,10653.1235489856,9467.80263597289,9735.76350083108,11726.1172290509,9961.23122356681
12210.5345220428,10610.3672344611,10804.3956247145,12011.2415135803,10993.8039717389,11068.3458661882,10581.8997852909,12129.4657362427,10770.0387200151,9784.70316555314,10313.9605166002,10058.443485767,10676.2547023105,9501.4896196604,9763.09965439209,11749.3350702778,9982.60995772814
12196.7565192546,10612.625979653,10794.9970969585,11999.2506439668,10988.4992033121,11048.2913745062,10583.0015832775,12101.1740991289,10761.220481477,9765.70902905969,10302.3360263874,10058.1486560806,10673.7781214098,9485.94902820762,9753.08457384855,11733.6577234688,9984.77403279739
12169.7723165071,10603.2476868426,10789.2045872845,11956.207770809,10981.9046794812,11041.6133382414,10551.0242915379,12093.2384866037,10733.329446642,9750.64222958582,10278.5249000514,10039.8451697844,10649.2916060964,9451.85381758986,9738.82935368981,11689.8936004997,9967.27930979744
12135.7829662833,10572.9504209088,10765.0336764719,11943.5412513859,10957.9248191843,11018.5087544047,10537.4678224632,12065.5644779239,10703.6937310648,9720.38235045741,10247.2971392285,10016.5575475305,10635.2427475287,9421.75889687152,9720.84391433432,11660.9719686021,9933.68071881839
12133.9479238781,10558.8455354077,10747.0833947245,11939.9005558701,10944.2378911339,11003.104643955,10529.3210508881,12038.3887054316,10711.5586715383,9722.68176968992,10264.9407592923,10019.8843474065,10645.5234022914,9442.72251927474,9723.63198093678,11665.1019379665,9929.45310644156
12150.4313373972,10575.3683429671,10747.3411138219,11948.2220646325,10955.4216138521,11003.4218116965,10525.2369859172,12050.3051868819,10706.0271734918,9730.26103130574,10286.1819045966,10022.8053917146,10639.0470327982,9441.21057790399,9705.05021478268,11671.135022974,9928.03679144028
12169.2463818989,10593.3966774455,10790.5532800562,11968.3763371136,10971.5712939474,11041.4601546407,10534.3130847074,12085.681659449,10698.2546866955,9729.54453017817,10270.1236269806,10017.4462074377,10622.0704954618,9438.74978925083,9708.6733209811,11672.9588404015,9922.85056736432
12175.1992424767,10582.3947132022,10788.6544428751,11993.6841317419,10972.239776481,11053.2964661489,10551.4067402409,12095.2619645499,10730.8796264315,9749.41461789336,10293.3837801665,10035.4790602187,10643.5156677,9448.22457957989,9721.27273276538,11690.7642993201,9931.25378334229
12182.2034182812,10589.5863925081,10785.395917055,11980.1716683325,10978.4960344125,11046.1763044683,10557.9976456289,12104.5317860658,10748.7974648291,9771.19356051893,10305.8845084817,10058.652599487,10674.3836685921,9489.83278491226,9755.93950515204,11722.5471989442,9955.36072336091
12214.1118327828,10616.7376660041,10810.133382439,12017.9279810545,11007.465351621,11078.6762705751,10590.7968333273,12133.0268198352,10764.9853059103,9768.13791894335,10305.7663611395,10058.984015163,10663.5062152408,9481.92614748054,9758.05286880984,11731.4043929652,9963.09685731248
