"Visual_A","Visual_B","Somatomotor_A","Somatomotor_B","DorsalAttention_A","DorsalAttention_B","VentralAttention_A","VentralAttention_B","Limbic_A","Limbic_B","Frontoparietal_A","Frontoparietal_B","Frontoparietal_C","DefaultMode_A","DefaultMode_B","DefaultMode_C","DefaultMode_D"
11685.5285050729,10296.1707899091,10070.5726379573,11572.2529666309,10613.165468857,10311.1819819799,9879.57589118056,11406.8589252848,10909.7317673009,10250.695442941,11316.3296234424,10219.5249696397,10741.5979409015,10627.8006895496,9751.67828472187,11836.4822689984,10051.8774720545
11710.0683294383,10299.0600095536,10081.9557770056,11572.2104693571,10621.8171375339,10322.1809351207,9876.0159546634,11419.468484354,10910.9248148208,10254.9251281032,11330.2487602643,10232.1791704445,10768.7707609837,10621.0965929362,9773.45098406731,11853.038544001,10056.4869123147
11704.2240897318,10310.0375958506,10095.9421016071,11583.4962279186,10631.1545155034,10330.4202858081,9889.32790760462,11436.5959251754,10910.6322663182,10246.0958355356,11309.4002453366,10215.975970835,10762.9349823282,10613.8395489912,9763.92358326132,11847.740974932,10053.5170453608
11717.1072371774,10303.9948242824,10093.2169131791,11587.3434183209,10634.7724013654,10346.1967875618,9900.29805566871,11452.3352890741,10918.4263702759,10255.0177597139,11320.8492602253,10234.5172337707,10775.8291731362,10636.0441047242,9789.45554547774,11867.5355826434,10082.5013803023
11687.6766077375,10277.1422537576,10077.8870363485,11571.8219364332,10624.0812352715,10325.3338544944,9898.19772737745,11429.7927133854,10890.8693160081,10236.3758859543,11313.3674486474,10213.807250775,10770.5277271067,10624.6908317664,9779.25081782636,11842.9029138381,10072.1054678224
11678.0912502904,10271.5709526544,10078.6270766031,11566.6845835927,10619.5512677951,10341.0314171087,9898.8378838335,11430.7629127777,10896.5805056289,10239.9739741128,11313.334434377,10222.6241049549,10769.5190340517,10616.5825199477,9781.48773004735,11845.8754014936,10067.7212295215
11700.4812985223,10297.6909480072,10097.7197884864,11583.2099637611,10649.9926946522,10350.149285375,9908.15697606275,11444.7457578723,10905.3998379017,10252.2004385139,11332.0284426187,10240.3788162023,10790.6319145386,10648.6223652383,9799.16381236843,11868.6105779671,10060.1685833282
11730.3663799794,10319.7336716464,10114.6661004641,11612.6001484722,10658.7755407417,10371.5612562679,9926.39439075961,11478.319516922,10931.2879775736,10277.0960347016,11361.5319806219,10254.6503279122,10815.0483770153,10668.5987988661,9823.96652760877,11883.083742586,10061.9796983963
11714.7838687368,10282.5454944939,10083.39716531,11585.9753514597,10633.297978513,10341.5040165177,9905.01266846784,11443.0086798371,10911.3869140903,10249.0595314518,11342.7993479468,10236.8248333845,10794.8366892303,10644.7501220829,9808.33515869292,11865.1683332901,10067.9532328992
11704.805921644,10272.0654430927,10075.4366860409,11572.4195236867,10627.033287831,10338.6178113911,9906.7561687076,11438.6460390401,10890.026373123,10250.9489241087,11350.5721203561,10244.6228740726,10791.2735346578,10644.7087817962,9817.25123004244,11858.4771347452,10090.9906727272
11676.5551795393,10281.2764588837,10072.4207912783,11559.7501558592,10625.9039174248,10330.2263252725,9895.47530446253,11429.2133900709,10893.8090589489,10258.5685652797,11324.3592560451,10247.3576117417,10790.1168635432,10650.4459402516,9822.63373140493,11871.7660521203,10086.8123304476
11707.0980437704,10291.0392451348,10091.6193888727,11590.7752771387,10638.5261540373,10349.3504597254,9919.69160255063,11458.4939721284,10915.269668688,10253.5717805211,11352.0319392413,10251.7271078985,10794.380309987,10665.9897908162,9822.33905929998,11879.7872151636,10066.0296332118
11711.9140215721,10293.4444209484,10102.5808521785,11580.2954634928,10637.519483742,10353.1969827998,9922.67994640961,11458.8325390642,10924.717808905,10255.2196535643,11354.3829660355,10261.3471389303,10799.2986378916,10663.1122137616,9816.27678549618,11885.5484470885,10071.685508597
11713.2847192011,10290.8375470358,10089.5430987266,11605.8212901913,10645.4622422903,10353.690037211,9919.2536280124,11458.8127441478,10921.0224757411,10268.8953646657,11357.8154508608,10263.1179001492,10796.9192643565,10664.6953516742,9814.847967453,11884.585590511,10080.6072122479
11710.8023232445,10308.9341744169,10111.7874246004,11605.981688562,10649.0222761043,10361.2803213189,9923.30100337152,11464.2296612781,10921.9712300884,10274.3155092346,11341.9231649448,10252.4483456223,10805.1527505695,10654.4893805862,9817.92799825042,11876.4229842123,10097.0411919835
11679.8143657116,10292.1659371082,10091.9150581647,11561.0145789408,10627.2612460115,10338.931708762,9906.95070077086,11446.056200889,10915.1759399765,10259.9757084848,11326.9133295274,10237.9383905913,10801.4951651747,10637.5180166699,9819.20542412963,11867.0561431161,10086.3685580599
11691.9274903812,10287.4396540962,10082.3434248282,11581.0353466871,10632.6277178936,10344.2948098385,9911.26243445216,11443.0500227602,10901.2335674753,10242.3073402143,11322.8377697534,10239.8456179621,10790.2878120015,10648.6014437717,9814.47102582864,11863.5800839773,10074.5306804596
11691.4140919426,10293.8474706574,10089.4152954086,11579.4811013308,10632.9745614626,10352.1673015758,9914.0412934648,11455.792053407,10898.9047836995,10249.7749514098,11350.0044653716,10257.2176584255,10792.7283806994,10661.1984664221,9805.88322586828,11882.4512708523,10056.4939727436
11725.6137827458,10324.3740723066,10101.8185576422,11609.6729971522,10645.6181512621,10365.1260653271,9929.10386409112,11478.5679639478,10932.8510389189,10267.1337299208,11365.9881755697,10275.2630659144,10811.6391967052,10672.0988259615,9822.73368931944,11884.993704914,10065.3222388701
11701.6387977348,10293.5533027014,10088.1030614782,11579.16649504,10627.3295523414,10360.2243199682,9900.09958650593,11453.9252192332,10900.8236984966,10256.2552813786,11344.3916076564,10242.2637077164,10794.9613178504,10648.1733654872,9810.44500176115,11871.9096478497,10070.6328667513
11686.0155964387,10285.6280742175,10082.359116308,11575.1157176564,10623.9717142748,10343.8491336121,9900.98872202134,11442.4668858493,10901.8138871622,10256.1766807146,11343.0130957605,10245.5515078729,10806.2295856688,10645.4830134408,9822.03367107046,11861.616120801,10105.5643097659
11683.2507392201,10284.1322914417,10099.9980722671,11581.2864921419,10626.9169878862,10347.310192434,9904.87489904234,11426.5643248056,10917.8052581315,10243.6958208475,11347.2249074488,10235.8826142481,10796.9815404341,10658.6795451091,9820.10612941643,11846.7488470269,10072.2332570211
11710.3643198248,10293.9565696461,10105.0920523413,11591.8458738506,10654.088697832,10355.8552937932,9917.06755180954,11459.2451054591,10926.0620329581,10256.5380896467,11342.2743153754,10253.9955972828,10798.0397582397,10668.9823776239,9810.72668098867,11874.1535744978,10071.6537764236
11718.3502814363,10303.3977206687,10098.2613955827,11594.5146244282,10646.5630933417,10352.6945597613,9907.45035846769,11458.1323454916,10921.6919239401,10267.9365732183,11361.2908298192,10262.396314345,10805.5418865173,10663.9411946502,9807.09349995749,11873.9366052495,10083.6670379972
11715.7083564081,10293.0152436705,10110.2780478579,11584.8464875349,10637.7382076116,10363.7903788741,9915.39103295745,11465.4153062051,10925.2533360477,10258.498456941,11351.8657286996,10266.3465588468,10794.8912789933,10656.1705468933,9820.07277920497,11889.7463173347,10086.8942113942
11710.5780415366,10289.0827384809,10103.1111333984,11583.0405910754,10627.8118426928,10339.7184665305,9901.55731202897,11463.4623810048,10915.6385959723,10251.7115417833,11346.6679769605,10246.2402794217,10802.4918846866,10649.6493691409,9822.02835849125,11872.391808704,10102.8721589062
11693.9202042281,10276.2237206777,10085.3089726882,11572.824949413,10613.547822,10327.2955603843,9904.80776939649,11446.3469551723,10897.038996668,10232.1525165205,11319.9193844994,10236.6095875305,10775.3608716723,10623.9044889604,9802.72477942839,11852.7202453448,10084.4018209548
11695.939456715,10280.6486121565,10097.728957459,11594.4638440671,10638.2364796854,10343.7739161647,9916.38563354063,11448.1564813892,10915.639148297,10247.120503064,11326.8724416383,10244.0874878561,10770.6132859071,10634.8609189282,9791.17839333664,11859.8267128591,10086.9388080371
11721.5649495709,10286.1755097073,10103.9896303489,11589.5728036001,10635.0870006933,10339.965008402,9900.95912187678,11449.1774512458,10912.5121839802,10256.5060265162,11337.0275370848,10247.1400685794,10761.204874753,10640.515836617,9777.19841649214,11861.4139083737,10070.3075359374
11716.7660165217,10313.4087138733,10102.9997754514,11594.3522699678,10639.8562393885,10346.7069372353,9902.11763225755,11449.5946662873,10924.6779116329,10270.8494265673,11346.5321557656,10241.4652996646,10756.9014840523,10649.5410825772,9775.95811169163,11863.4718424993,10067.1187332838
11703.0956484424,10305.8993186673,10080.210782101,11567.2216831631,10620.408110559,10320.8240482982,9863.36013606774,11439.73246347,10895.6389673353,10247.514476265,11326.1016453109,10229.1931972299,10750.6460258704,10620.055502159,9761.52126166577,11833.6960825282,10075.4174754347
11688.7746929441,10293.9091637139,10068.9422915982,11567.7101318513,10620.8149198583,10314.4236608727,9876.81405635919,11412.868861587,10893.7719740523,10245.7269454341,11322.2623807804,10219.1151940087,10752.8155555143,10603.5400588272,9760.07084432483,11833.8477313297,10093.5165732895
11674.3908468773,10288.586470986,10078.1956898254,11551.0211717693,10616.8254923776,10317.6779639,9854.38170070684,11398.165372837,10884.74132237,10236.2312983665,11315.5728163205,10203.0071090579,10746.1637313221,10602.431287752,9749.06865315984,11823.7545965202,10074.7120063886
11707.3555783407,10308.4736360708,10086.6529138928,11580.2568523971,10636.0101031241,10334.6199830326,9881.44460422802,11418.8664846377,10905.4046997756,10258.8174142055,11340.2648721749,10235.3403939089,10765.0624456588,10645.4283619006,9763.67800897744,11845.2931791172,10062.6177571953
11703.368179039,10295.3706997319,10073.6206950935,11582.8415212683,10637.8492148319,10324.3670929552,9871.5475046904,11408.2520016822,10896.4735810979,10255.7581567939,11343.9167122669,10226.5468288891,10766.367286408,10637.6417491969,9742.86002014359,11856.4476840622,10060.9639176545
11692.7103739035,10290.7342374524,10078.3696421912,11575.5631758484,10626.0520094944,10326.2276229844,9870.20216715592,11418.4309753154,10898.4529320094,10261.6288743266,11331.0408498431,10222.1394091363,10765.4002478755,10649.106827933,9744.39646383886,11842.7476146613,10070.8379607405
11685.4771500134,10288.0531209432,10080.060470226,11569.055849284,10628.683418008,10336.1294466964,9883.47612095231,11423.7016247098,10908.2597080174,10251.1632552131,11334.991523156,10240.3460823013,10768.4581857042,10634.8434900136,9757.21126663563,11857.9856158127,10099.5634227968
11696.498963921,10281.4839250503,10069.915545588,11571.5419607802,10632.5963122055,10328.2161904023,9887.33826927608,11425.3849535243,10896.9973291394,10250.3143311927,11316.8214056435,10232.0946130253,10760.6186669266,10625.9739996561,9746.68774670403,11860.1515994038,10086.8922080031
11711.4470046597,10279.2915104411,10086.8235216666,11595.2588116688,10642.6485328728,10342.529320206,9885.33858936136,11447.5314407809,10908.091402512,10250.4762567009,11334.660932091,10238.9158703294,10774.9593606862,10634.9286534483,9757.36629294969,11873.4038384019,10088.2089242845
11714.6253413586,10299.6017816208,10090.395475657,11597.2596890281,10651.0694741827,10348.9691123394,9893.70484654761,11449.81266576,10926.1044002777,10259.6727144657,11351.6825936037,10253.8296230268,10782.7400832727,10643.6197213732,9756.41330871862,11886.5261221173,10084.4162369036
11713.1389417493,10316.6932260407,10100.6612143888,11598.8412208809,10656.6013275777,10351.3486330681,9891.90124682107,11455.5334774936,10930.5447200857,10270.2853082926,11358.3087834086,10259.9548717738,10798.2232918665,10658.7118566229,9781.68899108521,11903.858957599,10094.9688842325
11713.9916594556,10308.4987085254,10092.6129833606,11598.002586768,10650.1556346658,10344.2614009636,9898.61794365703,11441.3026003303,10920.0444766968,10262.1885801561,11343.8682354782,10247.8926590831,10797.0943641915,10644.5084922846,9784.26928732735,11892.2695636625,10101.4295447861
11692.0587154341,10286.1497176734,10074.8199855034,11560.4050093063,10633.0313587119,10323.6088520775,9876.62195266176,11415.2706272034,10892.4179419741,10248.2176462923,11335.0321753724,10229.5000738564,10773.3483427862,10621.3094610813,9761.53554087909,11858.5499141031,10103.18400293
11681.3423967104,10282.6358394958,10079.2379832525,11573.1513697677,10641.5855403805,10321.9933392138,9884.3044391272,11402.3283690129,10896.8313722765,10244.2247790362,11319.9466008823,10223.0062744547,10761.1056552354,10626.894996804,9752.78885566947,11854.50186563,10095.5223306378
11691.5133819668,10291.0009239381,10079.1966447131,11583.4837327103,10636.7728560175,10331.8333950488,9895.62095596602,11422.7915349206,10898.3415855132,10261.6399046697,11351.0625486329,10244.5528008779,10777.1447747219,10644.8574393815,9759.03979784784,11863.8577035229,10075.7458717126
11707.463765878,10300.6017332455,10080.6711653892,11590.8948551739,10637.9963134704,10327.749178397,9900.52519069913,11435.0942662452,10919.3856379993,10277.0605559142,11361.2903253661,10252.1097997638,10797.9348285771,10666.5294949306,9780.4819450923,11895.1349134691,10089.7237809506
11701.3742479515,10293.4802143817,10088.0795666252,11556.4167010141,10612.8399837095,10317.7407935667,9875.42030714926,11427.9142792831,10911.780946541,10266.2379014914,11364.0837238517,10245.9875181655,10801.7967565187,10651.2880706535,9786.56183809616,11863.3153733552,10091.6187877449
11686.0675774649,10293.6251347513,10077.8619445975,11567.74091265,10608.7373723332,10312.256742212,9877.89894940725,11420.0651413854,10906.2135642617,10264.3385572078,11350.6455988582,10238.5978056189,10774.9412755222,10630.2050095493,9783.1514702544,11874.2853854383,10094.8663382736
11699.361778686,10290.2207334437,10086.5204838805,11559.3759175635,10623.4691515847,10331.1713153812,9883.61073193545,11425.6675645515,10889.711655069,10251.2004891083,11320.6748437286,10218.6389101532,10768.5674033763,10619.3448136921,9769.37696116829,11861.5465679643,10101.2908166545
11683.0784253199,10284.1308166389,10082.6612655169,11567.0310122392,10610.2236479349,10310.7701615458,9866.2691858562,11420.6239524151,10898.2439475268,10250.2995701202,11319.8381437846,10209.7222648393,10763.5589870104,10618.5859166589,9759.83500167579,11838.353628499,10092.0365165141
11698.7426065774,10271.4339173205,10083.7039917027,11574.7349773893,10617.5609557938,10314.4734426148,9871.68247016873,11418.019471269,10894.4574946962,10256.11889696,11325.0013515891,10220.3221067547,10769.2899234553,10624.5736874679,9762.2187829328,11853.8261282928,10093.8586879436
11690.4949772801,10290.7667191922,10093.1234509527,11571.7738669928,10613.7408860671,10325.1498923365,9869.68241163314,11419.698302852,10904.3775274796,10258.899494018,11345.4559771935,10223.2478359719,10763.2552178855,10640.5564872358,9745.14350115208,11845.8709897506,10075.4051586348
11688.3822942233,10292.2352915995,10078.5066825344,11567.0909132082,10608.63424859,10320.6340673176,9875.05126624118,11418.3975442424,10909.9975442608,10250.287263554,11342.6414792339,10224.8674560365,10766.8245116041,10635.9370034093,9746.73501869257,11850.0364841518,10079.3417178928
