"Visual_A","Visual_B","Somatomotor_A","Somatomotor_B","DorsalAttention_A","DorsalAttention_B","VentralAttention_A","VentralAttention_B","Limbic_A","Limbic_B","Frontoparietal_A","Frontoparietal_B","Frontoparietal_C","DefaultMode_A","DefaultMode_B","DefaultMode_C","DefaultMode_D"
11066.9841825547,9492.15704618184,9684.84275414339,10714.2636645395,9941.54097179765,10042.8783499422,9710.72031819764,11116.9047778589,10655.8832848975,9892.30710544537,11004.1305966091,10027.6725566086,10726.2683041735,10214.6352220337,10102.8413864604,11729.9871219342,11385.5441816606
11080.675360041,9492.04034686837,9679.11809908242,10728.8124595049,9945.80446757745,10059.9929707999,9716.7466487942,11123.9302125105,10643.1538333764,9883.85265041123,10992.6993959926,10008.7733449728,10707.4128410828,10195.0942151095,10088.0539523858,11716.1306666493,11363.7834782787
11093.1316541198,9495.5485262949,9694.02980680616,10743.0400274578,9952.73852170997,10066.7458717075,9740.19327543977,11148.0516215383,10656.6780711221,9879.27795738482,10983.6800988981,10018.5844226463,10709.8323392639,10195.4344036909,10088.4620011036,11726.1703463614,11374.3139832045
11064.6494196352,9484.74105255747,9687.13281595564,10734.610372708,9947.12789553336,10050.6104154416,9718.30073070303,11127.3718295741,10651.5296494037,9880.04984153017,11000.1314416558,10024.5962555514,10712.8386644545,10189.5315032006,10090.6792599116,11715.6133999121,11377.1044661355
11056.6706959595,9476.5538849251,9677.17098189415,10706.2086705176,9942.59554776181,10038.5595232787,9719.28088162603,11113.202060555,10658.5955671152,9875.22370179644,11003.9569006977,10019.4243438271,10718.4982410854,10202.0356811185,10093.4699588006,11716.456963414,11379.0603813082
11076.9691811876,9501.5617972343,9692.44904519312,10719.0177956423,9958.5694976556,10049.5172375229,9709.94148982475,11108.9753573068,10672.7664044466,9894.0656081922,11030.8669397824,10036.7105603598,10726.5889463001,10202.7900748155,10097.4480152307,11731.4776090519,11409.4413691887
11083.5656638909,9504.50153552776,9684.21010287381,10738.0953301761,9961.27468424213,10062.534195675,9723.91024340509,11119.1750556677,10660.9476197185,9886.18861557158,11000.785395018,10028.9563550682,10716.7616098583,10208.6125865778,10100.6923619378,11727.1326661116,11366.5091195916
11084.1515733027,9499.47088522374,9707.37364745872,10757.1158236781,9966.19696103932,10068.0354603398,9733.12479174282,11126.8314036439,10671.2674486783,9889.02868461171,11011.5367045335,10035.7439261811,10717.5030347823,10206.8316801615,10093.6782267841,11725.6784470322,11397.7901840386
11092.2377802034,9503.10153974174,9695.04305292672,10743.2466544046,9945.74174028426,10055.0288771186,9727.51662309397,11120.6833016446,10653.3578645421,9899.4014845658,11006.0289090773,10037.6733022012,10717.3341866387,10211.6503273012,10099.723591809,11722.8250189311,11395.9398856515
11071.0647608593,9510.34207090788,9689.95165393461,10745.4361584504,9952.73776524244,10053.5757649004,9722.98944361273,11101.767388085,10672.196873863,9898.33626866363,11014.1137946848,10026.6914112215,10727.3139013074,10211.4925270897,10109.9001913668,11717.2028643298,11386.6393776743
11085.3732674217,9516.60782003988,9692.5301720072,10746.0658427278,9965.48722752195,10058.0561225549,9723.88987766442,11118.0956369207,10653.2083001322,9895.09552212234,11015.746138129,10036.2685921429,10725.7424789333,10204.0725949124,10106.766634952,11713.7289765397,11389.5884413828
11101.4109825875,9539.82303525033,9705.52526042206,10757.6469395335,9971.97781620472,10086.1290277922,9737.5474123602,11143.6586502752,10669.6023761769,9904.45648539234,11007.4161312406,10042.1738952885,10747.3266581324,10216.6894421351,10119.1195730526,11731.7570532262,11381.5474362537
11108.2189393561,9535.44895606788,9713.08714144724,10767.8897737951,9978.41109265259,10080.579533528,9751.26028056138,11151.8017853549,10678.6174945079,9925.8149815086,11023.3576112594,10054.120199635,10756.7573731122,10224.2420361934,10115.6676534337,11742.3119010069,11416.9411414697
11088.1640002335,9528.01193316625,9695.76624953708,10755.2945769556,9977.01446544392,10077.8059273599,9758.54554654985,11133.2401988458,10676.5449408629,9927.39923500647,11036.758785157,10052.5341715057,10768.865441435,10240.0255714299,10142.6923048403,11747.4152202627,11410.9452218875
11100.8540199374,9553.02024979715,9713.22466272697,10780.5306662832,9998.63867947867,10092.610686881,9746.68727950119,11141.4764207053,10695.8371529566,9934.63255407087,11041.1740936718,10064.9292112899,10798.1157943406,10244.3128236401,10149.0615580747,11748.1994249,11412.8487389929
11101.0181605214,9534.58598713274,9724.29249528604,10774.5602693105,10010.0452656299,10098.2594184548,9759.50706072925,11151.3747608344,10686.321768699,9924.31777029719,11053.5840208767,10065.4908340142,10790.3324692095,10240.2989950572,10154.1407655487,11730.9296203514,11406.7789822103
11090.2990452345,9528.25243822729,9709.69730766656,10765.433725309,10003.920624573,10081.5973231264,9746.06059958993,11139.436333452,10672.2950610285,9919.69893674099,11028.1977477429,10059.5442049148,10790.6334024484,10228.8772353439,10138.9008043061,11719.0693926552,11397.7918170221
11095.2099312007,9521.14694634785,9701.1516708111,10773.904136015,9995.57241898117,10082.0165670851,9745.15445928207,11143.5121436764,10665.4403222157,9923.70928630095,11019.9718377965,10055.7708422464,10774.2718226219,10213.3734843214,10123.2990256161,11719.5508836975,11397.8475110525
11084.911115494,9508.33615625616,9688.02757706089,10760.4277208757,9982.42858896054,10075.1941986747,9731.38378960559,11124.5848620036,10655.96514695,9910.78248765509,11023.8663967857,10037.3177170063,10757.1874808378,10214.5865481827,10123.771030549,11712.9620790452,11391.7068113245
11097.4639570968,9525.15439690364,9705.82214471173,10771.6419407322,9979.31408828616,10075.3914683478,9732.93507292347,11127.3527144202,10673.8883559819,9920.42134688641,11033.6411070229,10053.5307909429,10764.664976064,10220.8535937083,10135.0815572481,11722.6402549907,11397.3986684702
11099.1988529942,9527.65167092875,9704.50594817273,10771.6062914589,9969.44422830926,10092.8756265552,9738.74270422188,11140.1250597315,10670.6499477806,9909.96391831842,11027.1644874749,10053.729069782,10751.5362707117,10220.1169868098,10123.5163368597,11726.2817985254,11380.7357878823
11108.239552358,9528.53179122486,9710.71378332565,10785.0120829595,9978.86471458421,10093.5520696444,9738.52529575413,11137.8681755813,10659.7173202985,9911.70462076985,11022.5435760106,10036.423478985,10748.0020807273,10214.4904960216,10108.8961632276,11718.5157510277,11380.4087559678
11098.2077667117,9516.89411762346,9705.08959030568,10768.5645297047,9966.55198858058,10075.5337742417,9739.04732223579,11126.5518623675,10659.7251759177,9907.71304593575,11028.6304352291,10034.6253775133,10738.1789529376,10208.2783366267,10112.3262671945,11717.6209934444,11402.7838189448
11071.1703497416,9501.99738229861,9677.2511505817,10739.2408774002,9958.20837943149,10054.0207339488,9722.49224114945,11104.8761814795,10659.9212268686,9910.34836462058,11019.2647521725,10019.1443964695,10742.9597986046,10201.8941235264,10109.5213648778,11712.6823132162,11377.4979816351
11076.6598080166,9525.65465521143,9699.98451536177,10764.2225647104,9972.94237087633,10071.0053171816,9730.11456236212,11116.7640640799,10649.6522485498,9903.28817915989,11013.8580390733,10034.4522697789,10738.9674133294,10197.0801628696,10105.7503885795,11706.4235704463,11372.5447026846
11088.3201882637,9533.81076487656,9707.52750735836,10772.1625240273,9980.17391394308,10087.8697360827,9743.53477583661,11138.8312536754,10666.6365688996,9906.49716226668,11019.9773493558,10033.2465870764,10742.3141485885,10216.4197386512,10101.9687350577,11713.7612813002,11365.6012968117
11097.2485696355,9523.9552651372,9701.84975123968,10766.5989754002,9976.63185653172,10072.0313728535,9733.97482800082,11139.9433675416,10647.3764839076,9910.83950917579,11013.3756286581,10040.9929248866,10754.889515936,10215.6962105932,10106.4996762956,11722.7605785733,11383.4895237331
11099.672648944,9521.19613334021,9695.22055116908,10755.878758827,9974.62541510564,10069.3678672326,9742.31653554866,11136.7773581736,10654.9071016833,9914.22741011664,11022.7825686475,10042.4059754868,10765.7766723341,10210.7878554418,10115.9541094976,11716.7800829408,11409.4776402031
11073.8012698946,9508.02687335553,9692.19957187189,10746.8357341685,9971.03621394115,10059.3077725167,9731.20047721766,11126.2460405073,10664.3092703357,9915.26724892469,11027.7443802263,10037.4846826504,10759.0362815003,10207.8851550075,10120.5437711617,11715.9027934133,11387.0976304775
11088.8174850824,9510.85784322215,9692.56683618246,10750.4336057784,9973.1497722715,10063.4003293784,9739.88941602713,11132.0064867573,10660.2860794724,9905.12322624714,11014.629424976,10039.8654927833,10752.699933922,10209.8938329942,10108.6827866437,11715.8390806661,11383.0291791456
11072.0502586241,9513.59227609721,9687.88401271828,10745.0449575918,9965.85563149238,10067.1715342477,9735.82033520566,11120.8560129559,10653.3354763074,9892.19881187713,11002.0377270066,10030.3434772752,10740.6614187927,10203.6770689224,10092.7028513885,11705.134991625,11362.9178425568
11077.9595504597,9507.73264884103,9675.41033349565,10741.4178822265,9950.11498354884,10045.413405952,9729.89735417023,11105.2345240706,10642.3162710209,9893.53306448073,10994.5326601955,10012.8196967247,10727.2616320401,10196.7274611663,10082.5951478299,11688.4861428715,11369.2617547158
11060.2033856127,9500.90976689695,9672.22314827393,10733.7715007128,9945.63547770411,10040.6311968912,9715.70236067815,11098.3248858342,10637.646540214,9907.65208841455,11001.2448630511,10026.5356693737,10720.9752572895,10200.2639966502,10092.7528878053,11694.9433735876,11366.3619620871
11071.0790262444,9503.75881868753,9683.85757128187,10737.9831876093,9940.36679363402,10035.5633453761,9711.98364930347,11094.1788916297,10640.9468274271,9892.75348195021,10989.1265019377,10007.3155507446,10711.9367605261,10190.5534802178,10077.2021592682,11691.8012922988,11348.0619534332
11068.6125002856,9498.3692560757,9688.34723374051,10748.2151325088,9948.87904790437,10047.4633057616,9714.18039794409,11100.2186593538,10648.1944701947,9887.40119818198,11009.6736628349,10011.3825317953,10718.8390496943,10194.5250288406,10076.3806957356,11685.70397445,11353.7197422032
11084.5001184203,9508.03084011302,9697.81544629731,10760.7138803106,9962.19853155554,10059.4583152829,9724.83567686691,11115.7262695542,10653.9163064945,9892.27826024303,10997.3739893973,10012.2162767829,10712.8145960834,10199.3751480804,10081.6320301557,11684.5302705222,11372.0342668003
11078.2099881043,9494.43017078969,9688.0982725233,10743.9652390188,9958.26588438857,10063.0196752859,9722.76749315316,11100.0803127233,10661.9258062691,9897.93621118369,11015.3561983296,10031.149272243,10710.5247923587,10208.6265066112,10086.9314641056,11690.4652474378,11382.6688859317
11059.8187328745,9480.77062772589,9657.26457767442,10732.4182148079,9940.51719633701,10031.6712614649,9714.51252224384,11081.7108122961,10640.554715493,9892.25798837255,11008.89750831,10023.7428110417,10714.1055590191,10200.0393306691,10086.1855559399,11693.6306124903,11384.6469172883
11075.6526153895,9501.35122103563,9682.27965899041,10740.3677544734,9954.30898152415,10051.085755219,9728.93269632678,11097.8519764823,10644.3676532548,9883.42488881973,10989.8634922533,10016.8159903899,10700.2098879999,10190.5197228669,10080.2444214503,11676.4248958513,11356.8370700891
11085.3247043061,9529.08834306895,9699.1552747829,10768.4651156186,9973.39322587534,10077.808886549,9749.56068149452,11122.4558075732,10648.4663100992,9897.65725816894,11004.3955528332,10027.2533857255,10720.7049353254,10198.5354602534,10095.1446019984,11689.1550131567,11349.0113536713
11095.8422865567,9518.77909339511,9706.84946685668,10774.1979824368,9971.09492153262,10075.1687944892,9752.82678484527,11133.1446130112,10651.6996228145,9905.60092731286,10998.8958622954,10036.7577646656,10733.0511732405,10207.0443063016,10109.502951469,11704.3027662155,11369.0922718001
11096.6619545362,9516.95443235512,9692.97826492683,10767.4238992429,9968.21280671867,10066.5335496778,9746.12158341629,11130.498550778,10654.5591440115,9912.74679690908,11010.9771469308,10027.1272805356,10748.2935454527,10196.9723201869,10114.6182946806,11716.6380646486,11397.3084939837
11075.4910947478,9500.04016496763,9690.52043308733,10740.3871996071,9954.21437025338,10049.4748188513,9729.50399007803,11105.5177885607,10656.815205812,9906.98879120571,11005.5115618611,10032.9281911019,10747.0504671096,10209.3644514144,10124.2287708493,11704.7348056891,11385.7219013406
11077.8485239794,9509.7548498457,9695.37655480972,10751.2075216479,9957.72661887978,10061.3993081531,9741.14649441581,11123.9907690718,10655.3120915758,9890.93285414641,10995.9431116386,10019.7184454664,10728.9676973358,10196.1721724099,10109.3139040255,11698.0529050682,11366.7637086154
11088.3732202681,9519.61633159248,9695.31227934874,10750.764309896,9962.028522011,10054.6999347612,9740.06249181403,11132.5426896001,10644.9909453944,9895.3751814503,11002.3041708436,10023.8418690223,10739.0363752269,10206.678497052,10113.2650418494,11696.411346454,11361.7533666125
11093.2466510532,9517.6480760548,9703.56439166028,10756.9902179745,9961.31708851677,10077.3287111769,9755.63551380328,11147.1305986835,10662.7305674742,9900.56259780764,11002.3324861672,10025.1574128742,10754.5776325154,10202.8183023353,10117.2062215719,11711.7068554811,11397.9399346792
11079.064158124,9487.30602847114,9687.57522577506,10740.4869796715,9945.98372402989,10046.3843874374,9720.07285384431,11121.3290621481,10646.364265012,9890.28923414923,11011.9843140323,10018.3494746993,10741.9624270461,10196.2475219358,10124.3454926044,11705.8396722126,11403.0412545443
11063.286038269,9494.16557991894,9679.82083531038,10713.2536130791,9947.99205277727,10040.7533393814,9720.1819712034,11106.0128001166,10657.2546662745,9903.01357849227,11001.8945636147,10024.3765946596,10750.7393157065,10200.9285931187,10124.6199848653,11719.309594067,11378.5017531455
11078.3615740587,9507.48930489573,9696.48174940738,10747.8429305573,9966.54676719341,10059.8713607471,9736.63296922285,11133.7484447255,10650.4291033161,9892.38894271807,10994.1723097374,10024.9566749209,10739.8280131509,10188.4264057797,10116.8235445436,11700.4994195118,11365.5170868383
11089.2845376048,9512.19456836504,9698.45727707951,10764.5981926446,9960.83143106977,10063.0402150397,9747.62839642617,11134.4137510105,10651.1898579352,9894.65331068959,10995.3462053213,10028.9771762183,10730.8709351154,10196.4480504198,10115.7381044453,11708.3657703372,11349.3309424901
11085.4466786317,9511.64192120877,9706.07738012558,10763.3225554944,9968.87946339153,10086.688031471,9740.24491496498,11149.270167063,10651.3178769448,9896.59100892086,11015.2834305375,10030.2016997471,10736.4588630216,10195.2057806642,10110.1607356429,11719.0773473256,11373.0869870897
11098.724516974,9517.24742714224,9707.20738307286,10774.8756226139,9965.9984688632,10077.8633449734,9751.71367850552,11136.4021391339,10656.2289042244,9912.24290602963,11023.8451426833,10037.9411710961,10747.2914077633,10208.1622436089,10131.5781717484,11701.1920998449,11381.6606152125
11071.598415034,9517.35189758332,9699.45877908447,10762.771788441,9958.97538405334,10073.2751821515,9757.03820449342,11133.2292071565,10663.658702648,9914.30548456639,11031.8788891316,10043.9748694548,10758.8375324045,10215.0158377265,10152.4429907182,11716.8930325001,11407.3123445673
11108.3859643666,9522.44033843277,9717.15035380514,10779.3865866455,9979.06411269615,10089.3299804608,9767.39977512101,11151.5085525187,10669.3595612822,9913.62299865607,11012.2794431061,10046.2272146678,10757.4773672976,10220.8053064721,10146.1805496589,11713.063092742,11386.25367066
11102.8338031546,9525.18457148371,9712.94777759974,10780.5584432422,9979.2610508537,10087.9899508043,9762.69754944156,11145.1052028553,10669.7547533805,9913.48199116646,11028.9387982768,10043.0722486708,10749.8704598116,10225.5870741018,10139.603240735,11713.153932052,11389.8645270431
11096.2807456932,9512.43560978619,9713.14876265147,10779.1928557164,9977.23864384001,10081.8421368332,9758.73029226737,11145.794707421,10667.9838071437,9909.31723935306,11016.3939566632,10052.1660992139,10757.3822300061,10214.9975663753,10137.4166771701,11718.2859792594,11397.3161910797
11068.1693346717,9506.90578463977,9694.0808956513,10756.5861092571,9962.67355575071,10051.3321824795,9740.51591396731,11121.6656088406,10667.122364272,9921.27160849804,11026.6108860872,10038.8530785653,10762.2440976374,10216.3933351474,10145.7264032313,11720.4413633235,11418.0845435227
11094.5336100792,9517.97854299364,9697.04846303907,10748.4037334542,9961.47608725828,10063.4842211588,9743.26189898349,11133.365994867,10671.3646539534,9920.31565395197,11019.1019499539,10042.3348540091,10759.8631802387,10225.2450156632,10139.9233897111,11706.3848490206,11398.185788075
11100.9850690244,9525.37631685062,9706.06720019251,10757.9962400495,9966.03105627087,10067.5923705289,9745.97978358178,11136.0515704947,10672.7791812337,9916.8080748727,11017.6189404163,10036.6493916231,10744.8586769113,10222.1849566221,10120.8874081741,11703.440453735,11407.5257872132
11112.7472631972,9525.96271458606,9714.83947680916,10774.7794096204,9973.41291345024,10083.400362794,9757.28129091975,11147.9729743183,10669.3137845307,9925.68539801365,11025.6968028805,10042.7355204922,10744.8178458989,10215.8656560676,10124.4796043148,11722.4291139682,11412.1974621766
11085.9586512171,9518.84147079788,9714.31782159746,10754.832624305,9970.31220704617,10071.2222058794,9756.34010255732,11148.0871773667,10675.1330618311,9913.43205343898,11030.0625773614,10034.2586492066,10746.1202153681,10220.1877770205,10132.3329875725,11733.3165141068,11407.8093561051
11088.961524852,9509.64559684358,9694.88578179846,10747.6218893519,9966.53440372756,10059.7452862422,9745.08829049776,11132.6909645577,10673.0385250078,9914.98042990777,11022.1206867053,10042.3449922321,10761.676811169,10214.4791763362,10135.316278735,11731.4353073022,11406.9175847674
11082.8378791275,9502.46281510503,9693.92945590697,10759.5924432427,9973.95734729029,10067.2861341012,9746.82033829041,11122.3975787748,10666.2113683248,9901.43646673116,11017.8160482774,10044.0169430603,10738.4627090928,10215.2765496041,10117.3687346492,11713.8297003809,11396.268206596
11079.5141865641,9508.82517174473,9695.30373838492,10762.7836541213,9956.70526098969,10066.6032888999,9737.63006647378,11115.0293740864,10657.9797532215,9891.79812376212,10993.3494598334,10033.4296970143,10731.1915775683,10202.0685434106,10084.5536122492,11704.2514221335,11370.8126370755
11093.657404945,9511.73370829975,9701.90349504327,10762.4723010091,9965.18456717971,10065.9829861619,9742.79100475425,11116.9271684984,10657.36565093,9904.47287430474,11005.90157953,10036.1215069586,10728.0361025883,10215.2358849251,10099.8234541984,11707.6135362406,11385.2321405385
11073.827978897,9497.32534755532,9692.79533848148,10745.9290492978,9951.85457115319,10054.9481589375,9726.10868156762,11110.0286625829,10657.9289545179,9903.69127101591,10998.2736949336,10024.2560690414,10717.9331809857,10204.8776348143,10081.996976401,11703.3742324809,11393.6133687346
11073.4817512236,9498.37763263177,9692.21287830307,10748.1072817245,9945.03165162091,10046.2872871889,9714.25577339778,11093.2708796343,10661.367689286,9902.22376696872,10999.6968643583,10025.6676743884,10716.0747671867,10220.0932798068,10082.8902541856,11705.8186877054,11398.4195950171
11071.8491234985,9499.50055956472,9698.21320793211,10753.204278454,9951.56444525154,10049.8270992319,9716.98084188389,11102.3304550216,10665.4821000409,9901.63985070781,11005.3370686897,10021.4843657786,10712.3145329269,10195.9703389786,10068.431281246,11689.0749846507,11377.4828952998
11093.0034994855,9533.70861072694,9710.05526508033,10773.4079373952,9972.6084025613,10072.9280666684,9740.58731366419,11125.3348017918,10678.9401531816,9915.43079071266,11029.1691800363,10049.2438868337,10733.5887099523,10218.7092415045,10098.5285228235,11705.676058249,11378.7244476351
11101.6576995729,9525.81225118188,9708.20526942684,10773.9770270582,9977.70432435796,10077.6503317393,9737.58728378993,11140.5698068283,10667.0462397442,9920.49237481235,11024.3613833054,10043.2697751628,10734.3121966793,10218.7136950583,10106.2284818891,11706.8561462375,11408.611884235
11088.0711340974,9521.80790392298,9696.45759595398,10765.1649850809,9979.89718029576,10072.8109780233,9742.81891013906,11133.2141748986,10660.3026188604,9921.70368421477,11030.8209175373,10048.5563648107,10755.016637093,10222.0577285676,10127.5964876408,11719.0144846178,11421.0835943056
11078.2425197805,9511.9457218186,9692.02938188375,10753.8144185943,9963.92669874804,10055.3323289161,9730.68668690813,11112.2656637672,10670.1799850595,9921.99738165022,11039.9208106245,10039.979860004,10757.8683018573,10226.224864977,10114.5866737854,11708.9996956321,11414.4863908648
11083.8512143261,9530.48568626901,9712.29634189083,10783.8082145635,9991.08371858999,10076.6453595981,9733.56673374677,11131.9662551658,10663.4886665155,9909.68330322524,11027.1263923311,10048.5830488558,10750.9481067571,10218.7293683565,10099.6788716852,11701.0362782902,11385.9572079245
11094.2878560428,9519.39419378782,9707.24505748758,10776.95111706,9979.2494340813,10083.3195161102,9736.30263788477,11125.243156797,10677.4481456427,9915.22367642011,11018.4994311176,10050.0425484003,10748.691562052,10223.4722634131,10110.3509674289,11710.6715766245,11397.436876115
11078.6616042791,9513.91462639993,9701.05284902507,10759.8967636359,9982.9545812091,10083.9339161301,9735.48049761226,11136.2802555081,10648.321707203,9917.67818061351,11005.1813095495,10031.0519538731,10741.3929257883,10207.0942378957,10105.6768701837,11700.0864144014,11410.4243526636
11068.8286836241,9504.88242768878,9685.71917374729,10754.0801334486,9970.0282528362,10062.0457134537,9727.02395277314,11111.1273076588,10648.3287578016,9919.00687116009,11013.5483043522,10041.4282728343,10743.8063091228,10211.3083275268,10095.9710920942,11706.336881946,11411.3457864311
11063.2554800045,9506.98516796731,9692.28859361323,10750.0599134143,9978.55930813163,10059.4220779393,9719.29970760243,11116.7837632677,10655.323904559,9917.91263081097,11021.8694960274,10044.7304042645,10752.5681145659,10208.76881605,10109.933646463,11714.6215175279,11402.8071118929
11078.7046288496,9514.16447699683,9699.97897602271,10757.0694455509,9976.35682791905,10069.0997664021,9719.82881884303,11115.5128040848,10660.0086083217,9917.43045485772,11012.7356957651,10040.9135310353,10754.1123136274,10203.3063278797,10093.8972596659,11711.1266523952,11400.3749944883
11090.1987321011,9526.40351564857,9714.49644337176,10772.9156146324,9970.30427135981,10080.4182115208,9731.35693521208,11138.1395452994,10665.4904175787,9914.80523589651,11022.3955003962,10042.4608065351,10753.5589150545,10211.9389468854,10101.1914761358,11715.7606129074,11412.4923322445
11084.6385065838,9514.48057717948,9698.51338606593,10774.8243836573,9972.60291117987,10073.2129851915,9744.60667749591,11120.2589234757,10659.7984551565,9909.87469312623,11011.4739013683,10042.9576685122,10749.988987866,10215.8618896067,10096.8302119332,11721.5678416153,11423.5411275568
11078.5366209642,9506.07202436899,9691.41877511213,10755.4899023874,9968.53564869765,10056.620280108,9741.62756595231,11124.0503193993,10670.3023604533,9917.87858127198,11038.5327223453,10050.0756556224,10750.5300100527,10231.6083251289,10121.5588316967,11712.2123915518,11422.6145379419
11096.2066930956,9519.91995118921,9698.69315318505,10756.6006602298,9972.74423407062,10062.4707211857,9729.89172182276,11139.9671744635,10668.8901744178,9913.48951634882,11013.9143676714,10052.4460998622,10756.5068073978,10221.5594764056,10119.4780810865,11719.4177123669,11423.4068806339
11076.1415374393,9505.3066859422,9705.97486050693,10753.8632976877,9957.62104845328,10064.9973696027,9733.44740860406,11119.9076962319,10645.0770764854,9892.09977442709,10996.5407759982,10022.18083928,10722.8034666637,10205.2777681348,10089.113288832,11699.0305981864,11386.9107384531
11067.7041153374,9500.24279627382,9691.55087291939,10762.594565727,9963.94176050037,10060.6930595732,9733.30125169674,11116.4533837354,10652.2617151221,9900.8822080588,11013.8512314935,10031.5614488389,10733.5940407686,10206.3169457291,10098.4035228058,11702.4705606,11399.3784430934
11064.1650912231,9496.53759323458,9681.24785098715,10744.7834265671,9940.71316133076,10044.5093622439,9721.15887924194,11100.4995670728,10656.4335365477,9895.48074945925,11017.9056900197,10025.0955022718,10725.8784912791,10204.5033703256,10094.9268261585,11702.5240490302,11380.404786095
11065.0199628184,9506.97846826069,9680.45369827011,10746.1084955373,9949.87666015951,10046.9851720465,9709.07004385137,11105.4693540385,10660.3724629259,9905.77431168731,11019.989667495,10025.7376768913,10742.0347324381,10204.1338448772,10093.7907642986,11691.9170276196,11376.0674563766
11068.6063325672,9514.39906052432,9688.99814185746,10749.4505381066,9961.58870631087,10051.0927849032,9714.55314017575,11111.638521194,10648.1845147164,9899.23476993047,11015.8082156877,10027.1185789643,10732.3664943153,10201.1416017917,10099.8051025429,11688.6841785886,11403.8616259533
11066.349329312,9508.23723054333,9698.14333679753,10760.7187149037,9957.82458703578,10063.2556856037,9721.27038364625,11109.9429415702,10644.6613359904,9889.78608457361,10989.1409212492,10016.5310294501,10722.2706532348,10188.6244990885,10085.6508608212,11686.0852507869,11378.4560209681
11071.5798042781,9505.63197486743,9682.39686541308,10765.0445659737,9950.62175315769,10061.0988823121,9721.01041335251,11121.1731711361,10653.3187675409,9902.75613721051,11011.4673976857,10022.0274387849,10723.7083132201,10198.2425724889,10078.1229969475,11702.6516371523,11389.4889314527
11074.4129949807,9507.88049691138,9683.72274054845,10765.1050602227,9949.88979172718,10052.3368380708,9731.97097721941,11112.5890142855,10666.431115272,9912.97856034408,11020.7038694029,10036.3694748948,10750.5333423928,10219.2791693496,10103.4891366312,11710.259062095,11390.0781271273
11076.8220844054,9506.23824244522,9685.52323090062,10752.8568751858,9962.80357775965,10063.0943817948,9721.61597431188,11114.9672070277,10668.2858841863,9915.91288927602,11022.146014185,10034.9800767339,10748.9160673983,10208.7554794225,10114.2368111414,11713.6680519836,11399.9744789446
