"Visual_A","Visual_B","Somatomotor_A","Somatomotor_B","DorsalAttention_A","DorsalAttention_B","VentralAttention_A","VentralAttention_B","Limbic_A","Limbic_B","Frontoparietal_A","Frontoparietal_B","Frontoparietal_C","DefaultMode_A","DefaultMode_B","DefaultMode_C","DefaultMode_D"
11691.5164270907,9731.46109588495,10253.8852609111,11322.6879238336,10146.164666497,10679.8098994001,10375.5668363367,11995.8620401458,10882.1427651795,9823.18187452883,10514.6527179764,9846.44438727887,10613.7810572405,9711.43491051581,9969.94421326016,11853.6062679541,10832.7633667614
11690.6350472911,9731.39061453094,10262.1024597776,11329.56002987,10142.11414229,10683.402699673,10367.7072773767,11993.5239472003,10890.9937594424,9832.5190640393,10505.3884100251,9837.68379276116,10620.4244888826,9706.29184156114,9969.62978653346,11837.4137426162,10827.2365177992
11677.7700928764,9745.24198531265,10254.8370348859,11338.3109226992,10159.4369817989,10688.0225146403,10381.5662932533,12002.7150764425,10881.3862133149,9832.45392419591,10519.234631647,9856.23690167743,10635.5369448933,9726.68463794111,9987.61891240057,11834.3250585631,10818.8262163842
11700.5461031166,9754.39090415512,10270.0568073163,11341.1353101338,10161.0750868472,10687.853690536,10393.745580531,12024.1718754251,10889.8863890172,9835.99525131226,10525.4862931103,9854.27901526638,10654.9152974547,9712.38082176798,9987.49177143278,11866.5607961595,10831.0365406723
11687.228326268,9753.12196795134,10268.9036255016,11327.8622177362,10164.5046798121,10695.2761809697,10392.2194636053,12017.7248787332,10891.6892956335,9850.19242673678,10529.8795040551,9849.13203348442,10653.1942750293,9712.64277165223,9990.68748778764,11865.6316426229,10844.2123362804
11694.9193505349,9753.04746779643,10271.172808586,11322.4129312332,10163.3923677561,10698.4149664674,10389.4046307335,12020.711983801,10895.8019837464,9835.52538558997,10519.4724580275,9854.64375486538,10646.0244526116,9693.27039601451,9988.16552797346,11860.9671069354,10833.3614337192
11684.4276174228,9745.9174207914,10268.9508344721,11315.0077057816,10149.0995732487,10686.9460914655,10399.5485840853,12030.6168196217,10891.5752969712,9838.52857964375,10527.0493802118,9850.87645361556,10652.1749640136,9718.45084683288,10005.2225293391,11870.6335581655,10845.497794523
11693.1317663784,9740.79122368441,10273.9185604701,11338.5340800807,10162.8614988755,10688.5685811013,10400.9220642601,12030.1177632993,10903.8789444318,9837.22503120937,10525.0875229406,9854.54606472932,10653.831943619,9708.32876839266,10010.1199544984,11882.2176822013,10854.6803268945
11697.8385937431,9734.24641980529,10266.0122054493,11327.5428574538,10157.705108159,10682.9571290005,10381.5811371018,12035.0311819737,10891.3411417543,9829.20222492805,10517.9147115152,9848.56153612056,10646.6525232895,9701.57010530274,9999.41530665289,11868.7884062651,10848.1008547475
11690.2990916593,9720.86633138117,10264.6021816891,11333.6393824052,10159.1776420408,10697.4938818891,10404.9313211338,12036.7729333881,10898.0828791729,9830.36123169918,10515.6787048176,9854.69147694646,10645.214289184,9701.34311330723,10002.7263985912,11886.5756723501,10839.2281572115
11689.3421401579,9720.61791600444,10261.8871613494,11323.4727912917,10144.3428941131,10681.8842038899,10399.4424370534,12026.9126005708,10889.0628099259,9820.9467466009,10530.3061901482,9847.37867466531,10642.8487386212,9718.13020193063,9999.4137053091,11872.535808766,10846.8210570213
11699.4058684672,9728.33831424058,10282.1005587113,11333.0147790548,10157.6301962147,10686.8433731322,10393.8204473293,12028.9442506991,10892.5623736548,9823.60321618561,10507.7298369744,9855.57438847221,10651.2496576268,9717.02753449523,10004.2623711476,11880.1399243361,10842.5883076333
11693.6984335047,9728.2635532341,10271.1313439043,11320.3368213477,10146.9994512658,10698.5729343024,10387.2655696597,12021.8755271036,10886.7005467422,9822.05730160605,10521.4329862041,9845.20532444511,10636.7782878983,9712.14744081555,10000.3511103433,11874.3785448289,10841.0934317513
11683.88442119,9720.09245866292,10253.7221464338,11323.1760799772,10142.5483895747,10684.7929688991,10398.7243361489,12021.7310115521,10869.85254817,9823.12451802219,10500.6705238461,9846.76254988363,10636.331909913,9702.98459694358,10000.0412991322,11869.2475357465,10838.1497308492
11685.2725810061,9708.9742435689,10243.6188599145,11313.3541851844,10139.0124908983,10682.3850539704,10388.0688865234,11994.1131087178,10864.8760405269,9811.25961248636,10492.6066731249,9839.09772017349,10628.3788751721,9707.4657327753,9994.32383874911,11860.3957360657,10814.2013289131
11675.6680973371,9720.7069142512,10257.5135615694,11306.849640366,10145.8834176628,10685.6378952089,10380.7639217852,11995.9375851929,10870.4507240764,9819.44522072922,10502.7635909291,9837.76847388946,10640.5520716035,9699.1575219906,9995.76915519253,11855.3217192565,10827.192372541
11683.6456481817,9730.36862023266,10259.7262809293,11330.3691762157,10158.0425518588,10696.9283152031,10394.0093123125,12003.3508956817,10885.3757497978,9825.67187456959,10505.6857522986,9850.48800063615,10643.180641143,9712.77281360208,10003.0268184034,11868.9973999765,10820.426407253
11681.7659670087,9724.82863114894,10252.1631116653,11311.7953685836,10149.8731392751,10697.2470341386,10396.1802021971,12014.7836299524,10874.7781722388,9827.71306476798,10519.6525847839,9849.50763719583,10643.9658901022,9706.06205164757,10008.0340277401,11877.7966910972,10827.0511293243
11678.6903780017,9717.58886720328,10252.5262931063,11306.0021287218,10152.4287858185,10690.6316854539,10386.2953487587,12019.0943123428,10881.3844588377,9825.24440883333,10502.8924383519,9848.28372591363,10645.3850946983,9712.22361602497,10000.6173979031,11866.9039930601,10831.3642667078
11686.4424240194,9727.54550423425,10259.0428503172,11321.1353286706,10164.3913751829,10705.5275588331,10397.0113558949,12015.7786337819,10886.5828639228,9836.05981846546,10503.7980746644,9850.34382315291,10647.3735747868,9715.04805280362,10011.6164776143,11871.9120649002,10833.1826159093
11700.7422609966,9741.65842996797,10271.1856245289,11346.655337876,10170.4853055212,10714.4689506919,10414.6916939508,12038.6085669125,10896.4849054913,9848.44775162083,10521.5317529247,9864.87771063233,10662.4868033491,9730.83012893768,10015.5535052628,11880.3312970045,10838.8924270624
11708.8663770346,9741.07285839319,10275.527766488,11350.0023206267,10175.2530493416,10717.5872615497,10406.1306559889,12034.4491966512,10890.4223013208,9838.76616678833,10522.1735363563,9866.43996729141,10657.9586380952,9728.4666792688,10009.5886224011,11880.6291567517,10843.6913768787
11700.4602381768,9732.01844672388,10261.6548650872,11328.7888139596,10163.0813953249,10691.1310332895,10397.0387511534,12027.526583302,10893.274591744,9838.8696991819,10514.9658662362,9859.14213273261,10647.9983131379,9725.28591681661,10001.5426724647,11867.3438438861,10846.5571680544
11703.4143650156,9727.81709184545,10270.8992069096,11334.4918177879,10161.2557581535,10692.0067848625,10406.0300704201,12029.21233603,10896.5835194778,9845.19965559174,10522.3512993637,9855.14614520083,10644.1389863946,9713.04708840744,10000.0596386871,11872.5259394276,10847.3501372937
11700.781390974,9734.61528342244,10274.228784629,11327.2477436562,10170.3456568929,10695.9915875275,10396.8790742808,12029.3119581705,10906.3654894214,9847.78157141795,10534.0762742757,9855.33476576166,10659.5524436514,9717.87012631715,9996.18202871361,11866.5018567693,10852.7658391601
11706.8856484406,9729.41003501294,10282.393770953,11351.3118600222,10160.10886751,10705.7624168162,10405.3145812755,12043.1523645552,10900.6768865087,9844.89875392812,10531.8280408709,9848.34247101753,10641.830845085,9719.98646342765,10003.4632061945,11869.9614591033,10845.6135434963
11693.4000751912,9711.01914300051,10261.4121029403,11336.9551658355,10157.7878504102,10684.5104335148,10405.9148860855,12023.448536218,10899.3610752767,9829.89043365888,10526.7338100651,9847.4433505976,10636.1273024606,9707.31765096109,9995.32158824415,11876.5324848079,10845.1323472621
11695.0392460381,9713.28283746186,10267.217957241,11327.0199735247,10144.8725385354,10675.5630488202,10389.8966282061,11994.9707673777,10888.1366991922,9815.15381421756,10525.7814552229,9853.40167158319,10617.9713799287,9708.22558083986,9971.95325715019,11849.9068294107,10845.994109228
11691.8648921051,9718.38200531695,10261.2896933195,11325.3339849664,10156.6856486876,10693.1788295141,10380.800595873,11995.2038863579,10890.4313282308,9828.30824758358,10501.5960804864,9846.65260913805,10625.2451429045,9693.41645373841,9973.93569305112,11852.9816767961,10847.2488324671
11692.1255250643,9739.83151713484,10277.4822680325,11340.5969463039,10162.0648003772,10695.6654968158,10385.7241417083,11998.754655222,10887.0341509785,9821.19489911866,10525.4047978631,9848.49046663329,10627.1314348876,9712.45141365672,9967.4334787794,11859.4396405046,10832.4748904338
11688.4558963417,9726.48547201489,10257.6016859538,11333.5866584427,10163.5350768781,10697.8696057878,10387.9414524082,12005.4242319223,10885.4740578153,9827.41346142093,10504.6420110124,9850.49435941642,10624.913286982,9705.77472210647,9965.44081721682,11863.0047944646,10826.5665228347
11668.0967924488,9716.16245644904,10249.8840741246,11326.7169408099,10140.1646130895,10682.428794863,10378.9306826568,11969.7509137162,10880.0657842281,9819.23088100556,10513.284113543,9845.73023563969,10628.5282130746,9707.30386700769,9966.30410945844,11831.3881930056,10834.2745604999
11684.7591622045,9724.84916545033,10259.7210234393,11330.3559268415,10147.064870216,10677.2676135572,10380.2189635174,11993.3992903288,10874.7246244619,9822.20864337416,10524.9216425188,9846.81420195219,10613.1931190866,9693.1426714221,9962.07155146245,11847.2801034796,10832.1717747827
11692.0191349167,9732.41950996948,10256.3605459368,11352.2422512693,10163.6142222036,10695.5370347973,10380.4484701939,11999.0446441504,10869.8407758646,9820.59131404341,10512.9547352988,9845.94119762475,10626.7525328546,9705.66611653124,9963.94788351273,11863.8406031858,10821.4550955146
11684.0329879947,9723.24550531461,10262.3479590191,11350.8099878464,10158.7199008094,10695.9670027857,10384.3704466788,12008.9606434932,10875.0231469724,9835.20252271556,10527.2292851368,9846.45976943203,10640.8818221269,9708.6699922666,9971.88912335798,11864.954717243,10820.3501327424
11675.6321243352,9720.09552250451,10261.2899079538,11331.3400639848,10145.6750781648,10677.6307874195,10380.0875824845,11993.9433075957,10870.3593975435,9824.29953133663,10516.3450642883,9842.57292834502,10622.8259584502,9699.51961671959,9958.80347093351,11849.3240558286,10814.7219541106
11687.6801038219,9710.83079869664,10267.4808497696,11335.8189583827,10151.6757185623,10681.3023991054,10384.9093900011,12012.2914941327,10880.957151641,9834.10079275465,10524.6539273032,9844.76932753304,10634.273745714,9712.77764485075,9970.53850330641,11853.2733664873,10840.3281243692
11693.3820687886,9734.22894307114,10272.0001375997,11340.5130923185,10155.124530718,10691.8836052647,10383.620888765,12015.314386471,10876.2119163172,9831.70407700899,10529.3110094921,9853.24017832982,10631.6709769174,9711.39416214293,9974.70485844205,11855.8975943675,10827.1192904523
11690.5445957254,9736.53139967021,10278.8603677466,11343.6317682124,10160.7287893905,10696.9109948381,10396.087005759,12021.345304948,10894.6429466368,9836.09851342714,10528.0665315534,9848.51308430999,10639.6550102046,9712.12026087077,9976.62748613486,11869.7706142874,10836.2943607224
11699.9960660535,9725.16940823412,10267.2927593509,11338.7504031244,10147.5618378473,10685.262881582,10386.6372637759,12011.316342454,10874.3209187745,9832.54569522627,10537.8351006938,9838.16535940788,10639.0719123495,9709.79023684269,9964.92669112292,11863.6174828842,10813.1494652605
11695.6508734414,9726.38872353125,10267.2028370311,11332.1748034483,10159.1839415658,10696.7624103928,10394.6476079631,12010.8207729987,10885.832527751,9839.66863492407,10545.247108674,9855.3959622754,10639.7387372605,9728.97045675502,9989.54500338685,11864.1581406683,10833.4781196572
11717.4243863363,9734.21137099391,10273.1945541339,11334.4502833185,10151.3598288904,10686.4086095532,10382.394246978,12013.1409707336,10875.7249493977,9839.39651718417,10537.5275887532,9845.3350706878,10647.2072186359,9719.2493372181,9986.62361753761,11873.8813318517,10842.6192680955
11703.2877827906,9739.61177932013,10293.0634258347,11348.5668793444,10176.770061176,10704.0732666253,10404.2530667006,12029.2563299825,10894.4004911808,9837.99880318335,10549.182844756,9864.86669709023,10652.0299712483,9728.65567619042,9994.20654738163,11879.0230005403,10856.2481369829
11701.0582491257,9739.57399348104,10276.1020968379,11363.6524268446,10167.972261984,10709.1626271549,10408.5169341023,12026.2397155257,10889.5019591164,9836.05354983447,10550.8157086361,9858.10344813498,10652.8213158541,9721.30725895409,9996.19184959912,11867.4951248157,10850.0131498432
11690.8614089107,9723.03339408035,10270.0866428699,11342.1549045496,10155.9148459435,10693.6195686198,10402.2847284538,12012.7990720894,10895.0143671614,9847.50900637278,10532.7218995222,9847.1054014626,10645.7372992096,9725.68748627717,9995.59539369561,11869.1273461263,10851.8287737558
11704.7177674371,9739.87156511692,10278.7062534644,11333.9115136944,10165.3789359634,10690.6151888333,10400.5816588148,12018.133413994,10903.2753281954,9844.52750465472,10523.2436357696,9864.83314592756,10651.740023061,9735.20414762607,10006.4804204399,11885.2253417835,10847.4552768522
11698.8473821124,9736.1248155754,10280.047317482,11347.8510285942,10162.210950331,10692.440661702,10400.1731696396,12017.0325721483,10891.6630751655,9842.4951085707,10520.9657337372,9854.82364633017,10657.107699897,9730.09831794808,9996.8220836673,11870.9345969888,10849.4005090907
11708.8300994723,9747.63630120041,10290.3720623919,11356.6284875291,10167.3354483125,10705.5122158551,10402.3535088007,12028.930668348,10907.5201141021,9846.53455667918,10542.2185351343,9859.99552532938,10646.9984393923,9720.25812866902,9988.24715155065,11867.6705152616,10852.3021973373
11687.1527555626,9730.88262641633,10263.5919920173,11328.2133356471,10145.7032093697,10678.2202765927,10378.2155465935,12003.4788440464,10865.786368213,9836.25852636417,10526.9265268334,9841.42616601621,10636.0593915554,9711.48834175773,9969.59670216939,11849.401209279,10841.2475308024
11679.0719224088,9724.60394142382,10256.9224169339,11319.9110650693,10139.0144254534,10666.7373421353,10357.1492968265,11985.0314065326,10881.8496311767,9830.76020817805,10526.8663198598,9826.28191884101,10631.4741178524,9710.5017426064,9970.64029187778,11847.9082351642,10832.4115970653
