"Visual_A","Visual_B","Somatomotor_A","Somatomotor_B","DorsalAttention_A","DorsalAttention_B","VentralAttention_A","VentralAttention_B","Limbic_A","Limbic_B","Frontoparietal_A","Frontoparietal_B","Frontoparietal_C","DefaultMode_A","DefaultMode_B","DefaultMode_C","DefaultMode_D"
11821.3703838565,10835.6041052228,9956.62464059374,11506.0193414503,9592.40980181304,10397.4786240946,9858.84719053563,11173.5094540585,11085.2681135698,11080.525172231,11055.947060223,9276.88815304378,10000.1452077787,10694.8234565023,9344.77522175223,11780.4699675176,10441.120381634
11784.8859475335,10788.3164872498,9939.35652570129,11452.5013257996,9563.39259456903,10369.5831256094,9839.93119088753,11152.3776724141,11049.2316236415,11023.1073252234,11016.1078500422,9240.38432825097,9979.84426311446,10639.5759070482,9300.25101880387,11727.9056756106,10404.8778791847
11757.0152511893,10744.2160820641,9908.57630284721,11422.1535045107,9534.31612211354,10338.1435155908,9810.42611151306,11117.3868510706,11012.3680164671,10992.3196303478,10979.7673070797,9214.26460132164,9951.08157549057,10616.7336354996,9280.78542985512,11698.6627354919,10374.6840667836
11724.1019777256,10724.8692949139,9886.53372382472,11408.0373843996,9505.64926643475,10326.8439691964,9799.27694503391,11090.2095133104,11000.2858371801,10986.1884680579,10978.700944367,9209.54320554454,9940.50768870329,10607.6752940887,9273.50927833878,11684.8531586261,10363.1300762004
11728.7911360255,10726.6117000817,9881.44458279018,11409.6931178969,9505.12594884415,10318.3262328978,9792.0216561284,11080.6640770147,10993.7243988897,10976.9169810206,10962.4398326946,9207.97567012207,9932.483962601,10603.98833101,9268.55934894099,11675.3796806038,10345.5763492142
11726.7143717327,10730.6125676905,9877.7804941374,11395.6241029095,9505.90560285858,10317.5878141122,9777.51398375454,11063.4736981649,10981.9613999633,10965.3473232321,10968.0813582138,9202.06863942726,9927.62578596891,10587.0062329658,9255.71470889517,11649.2263373577,10336.1124128291
11729.7587193945,10734.9317095282,9906.10206716494,11434.7576541907,9521.84968447115,10336.885399918,9797.17215886601,11077.4357743361,11002.8945029801,10981.9263551662,10977.0521902993,9207.61606437726,9943.47776972074,10612.3948836207,9268.89283710117,11654.4637863302,10356.370199927
11719.5395552078,10740.0002427488,9902.76442716977,11414.5962463789,9503.34558253571,10320.3216411362,9788.55877084999,11072.8212004101,10999.5496512198,10980.2859283072,10989.8464706226,9199.09553546707,9933.99324060433,10612.0419230516,9274.30701582054,11651.3399665504,10347.1929590644
11728.3093037684,10737.8539750504,9894.11379571325,11426.1580270933,9517.67424784392,10335.5160901348,9800.13204823863,11084.3149671737,10997.3662390299,10993.9801515176,10987.8773460587,9213.97802557416,9945.75420140791,10619.5721569183,9284.20451210828,11673.8569991372,10362.8715057948
11726.4973183198,10740.8621588407,9898.13246408427,11418.6029663922,9521.93057189451,10338.5861553529,9810.50638433514,11089.169156853,11012.8674893663,10989.4809324393,10976.2392561775,9210.74702429239,9950.23040699094,10624.2535218169,9294.3426241317,11673.4634912376,10370.5019503134
11751.5367789897,10741.7682469209,9906.41710698251,11440.1484273457,9527.40674513305,10354.4589084244,9820.3585244471,11110.6351989484,11012.4497238818,10994.4601994224,10993.4527976008,9220.95340597944,9948.15690917992,10630.9153595451,9307.35479489091,11691.563297921,10354.1370924409
11747.193453663,10738.2837327657,9905.86516462559,11420.0681075981,9512.14010132198,10333.5064995467,9803.47885560038,11099.2809683013,11003.5191358554,10998.8872517342,10982.5927825949,9204.39009709165,9950.25990653519,10627.782685616,9291.96639186254,11691.3028651648,10374.0804023054
11723.2360854183,10725.8412725028,9901.35476102116,11419.990383696,9513.7765558554,10340.5234579737,9809.20847293121,11100.2555350941,11015.5147195917,10989.299323895,10992.1257474685,9208.51635721328,9958.01094052812,10635.7406136508,9305.96647972266,11689.103488222,10365.4928152594
11737.1621442492,10734.9061419281,9913.44239960271,11436.7685389392,9516.32824497775,10346.7563641957,9812.06640440893,11095.9534206355,11011.8207509944,10991.6273689981,10984.173689714,9218.42607165269,9949.67065845002,10621.3413922973,9305.73628344285,11691.4676166131,10375.0954393948
11741.9249677795,10735.0985445957,9911.81251631374,11440.0903298434,9516.18087266563,10344.7588998189,9815.48662400409,11102.7875576441,11021.0229490893,11005.4786424249,10995.375178952,9217.44087162016,9952.97793629114,10634.9497342401,9297.55071630239,11689.7081165543,10365.9784654228
11743.4486384749,10737.7849206669,9918.18903459272,11432.9406130812,9528.12562866488,10344.5604653008,9800.88092299811,11104.3898332401,11012.6269398173,11008.794438798,11010.6601199068,9218.8262413921,9943.89308588131,10624.1480523629,9310.10207934092,11680.1998117709,10371.526571261
11737.7557348781,10732.625922892,9913.54034084569,11427.2488449144,9527.14846356942,10341.4603412789,9809.5192877222,11095.8311376871,11012.7275584861,10993.5697068885,10992.756389091,9209.73430889065,9954.99114643069,10616.9908292738,9294.87524377086,11671.1645256502,10363.2189949171
11778.3993672508,10760.1089104491,9932.78015714983,11458.9968622066,9545.9903354289,10375.0125334108,9833.75310168901,11119.8678530336,11024.2663339215,11003.7853501051,11009.9080743358,9224.64854015942,9958.01075475673,10626.0506574497,9303.21098691738,11681.0438850964,10372.7378191731
11763.0856501072,10756.7862635956,9919.03340896831,11441.326546646,9539.83558775769,10355.1154467268,9819.22003260687,11111.1587656602,11015.3200644665,10993.0178710525,10991.4782223469,9222.7262443749,9958.93795498625,10606.2735848612,9305.95704161277,11682.4882235669,10356.8948090189
11754.8703139067,10765.9840682191,9922.97622172569,11450.0323823531,9547.55470133571,10372.3015077878,9830.88870055116,11109.7078355743,11014.0539045365,11002.0919816672,10997.6871084988,9234.54639950376,9973.96490644578,10617.1861110573,9314.34593336038,11671.7186288354,10365.6271982173
11745.8858927147,10766.1242413593,9915.83505178843,11446.3425042048,9542.41584220084,10358.2862401648,9813.17641787546,11096.7727569606,11008.1654546209,10996.4115536136,10990.1468837209,9218.1998811815,9968.12548009892,10612.5971088445,9313.34592702555,11658.4373605977,10380.1586672332
11760.8823789781,10773.5451904434,9920.8862131776,11445.7997286793,9543.73090304282,10366.4597336552,9824.99446423158,11116.9206766952,11025.0505693152,11011.9163928195,11001.7530082264,9220.34457558922,9975.63915945243,10616.1099674309,9312.11466045562,11682.7889374651,10374.7354719215
11760.5959107864,10773.3676239532,9926.14068548017,11455.0000973594,9544.43738343677,10378.5227149803,9828.27792137518,11122.6610341906,11034.8358643091,11027.2919447391,11014.294048223,9238.56289702432,9984.41129673766,10644.8838830807,9319.00021241475,11696.2577874846,10386.3123534481
11750.7615870265,10765.5112654842,9924.07889764485,11468.2984630663,9549.01003482148,10377.8187666212,9831.24539740361,11127.1356641988,11030.7093184269,11023.6205894122,11023.2299856397,9235.69819019919,9986.74834642487,10639.2861946731,9322.44201721923,11705.1746393861,10396.2235728796
11752.3013057787,10759.7668129884,9906.43776018196,11455.5643058183,9544.24293749238,10364.6614744303,9821.636958267,11128.4624278767,11028.118847787,11026.0429815611,11021.2878874843,9226.83249601874,9994.79393101903,10647.6756857836,9316.72695826168,11702.3002233215,10398.1817759931
11760.5354634231,10775.1896693064,9925.3147159765,11462.320310859,9544.94056146229,10381.2702127292,9836.26377602537,11130.3164393157,11038.1870252686,11029.9306430196,11019.679934872,9238.25550366071,9997.16143211134,10648.5545340316,9327.19714698121,11710.9973875165,10402.6708984032
11775.0144073163,10776.5191554721,9915.24279977441,11462.6533202201,9553.12419199507,10378.689789701,9827.13476926294,11144.4202261668,11042.0906282473,11023.2369994552,11027.6860453933,9251.25107966992,9995.88482105151,10651.5424467608,9330.78645899092,11712.7249190457,10389.0220415294
11789.547224668,10780.6010912452,9924.36188844937,11484.7971562377,9575.61112276237,10392.9514836455,9846.65700187828,11159.1916447511,11054.2971797514,11029.7692214948,11032.9459909358,9255.21926407372,10008.9184309424,10662.8004026834,9337.773940995,11741.2557872942,10395.3330702155
11768.539687672,10767.6966513503,9920.80270260398,11454.0237008465,9556.82455593583,10372.6537875221,9830.65220405566,11145.5879516274,11030.3435270672,11010.203477679,11000.3670354101,9229.463544933,9992.87491016045,10632.5968138583,9321.90555243236,11707.7246524053,10380.9981219642
11784.6576798539,10778.1072639985,9931.28323918281,11461.2336243028,9563.99224004656,10370.3645915271,9835.1305639849,11136.6933522809,11040.5385484544,11020.8177416981,11019.4070584568,9239.1612345939,10003.4211456609,10637.9073772993,9341.17449703749,11719.2677749743,10387.7343456556
11778.9681049461,10771.7129288209,9913.3484109277,11462.6008004605,9551.83919316206,10368.5171891822,9821.92080200584,11138.6066565809,11031.2079260363,11025.677139635,11025.2027049287,9238.01917500367,10001.660062768,10640.4896991755,9332.90849365173,11700.8737893747,10379.0716856582
11784.2818159146,10791.7031281758,9929.62472134479,11469.4911130408,9561.38823988679,10385.128560143,9831.69307826907,11134.076366571,11038.0230987989,11035.3716767057,11030.5819525184,9256.04124921767,10005.5090961397,10646.6256252358,9327.77065486578,11711.1098444491,10385.2098726466
11750.6471508072,10762.4542928948,9908.82847868351,11444.1072116079,9543.96229983657,10365.4963905013,9805.32546529873,11118.4974237289,11014.9439998193,11021.2266952114,10998.7146629173,9231.01536187442,9990.62660562099,10627.8256728557,9318.65623959227,11685.7430539551,10381.1121365083
11760.8279010204,10775.9308819084,9914.4493762562,11454.0851664666,9544.83124441681,10367.1476767656,9820.39280617881,11118.7454930517,11026.2714912592,11034.591112247,11018.5078777911,9231.66350353381,9990.5569656542,10632.0932513229,9331.23131054332,11683.7639321878,10380.1205116116
11757.765772079,10765.4375035993,9908.1472531457,11454.630690138,9544.1381062244,10369.1927364279,9819.75896122862,11114.1747082048,11027.0204529644,11033.0849489951,11014.8524767404,9235.8899828154,9991.42301562839,10640.3626357154,9324.31414121938,11692.4123526141,10395.0591141836
