"Visual_A","Visual_B","Somatomotor_A","Somatomotor_B","DorsalAttention_A","DorsalAttention_B","VentralAttention_A","VentralAttention_B","Limbic_A","Limbic_B","Frontoparietal_A","Frontoparietal_B","Frontoparietal_C","DefaultMode_A","DefaultMode_B","DefaultMode_C","DefaultMode_D"
11886.9874244383,10413.0968541991,11013.9522231843,12366.5012788841,11709.8084469745,11055.6359456044,10515.3609109561,12042.1884998224,10766.1921037087,9619.08777470864,10563.4830036915,10402.6063091008,10087.7047591224,9562.20677495306,9206.25115931102,11187.6121972861,9495.56342977807
11870.5989674054,10395.7679627602,10994.8602627829,12356.6682245717,11683.0097880361,11044.2106470012,10509.0011888637,12033.336359544,10729.2965722936,9596.19652377398,10539.1233077256,10386.0472640846,10067.0725915258,9545.26975894388,9192.71019116222,11174.2119311072,9472.24111947417
11859.7401302914,10394.0117618985,10992.3923171002,12340.2114771999,11691.4903652643,11041.8229244083,10508.532283381,12020.5737599347,10723.7916888431,9586.05102586077,10530.9705939357,10382.0905403002,10065.895609041,9543.92807553002,9195.49003237109,11169.1041976253,9470.00554312071
11834.1007824614,10389.9632830679,10990.6874361349,12345.0468364761,11678.2879442163,11044.8371704194,10508.2330763388,12022.1765360089,10721.4967087183,9585.80764387664,10509.3491004124,10373.5281364737,10064.2915458281,9523.41831663693,9173.78109340715,11153.6299910924,9460.43862132704
11852.9846330469,10395.4712862101,10996.4822405282,12338.3779843507,11690.6294814739,11043.6946486803,10493.3707826569,12011.894266407,10721.8834892097,9586.87652159981,10510.6074265577,10380.8191718929,10072.1143787299,9536.61611154645,9181.90117436387,11164.0665703019,9474.53466616813
11847.8691909305,10382.8597179207,10988.1823894666,12340.9398292046,11675.9896820727,11043.4830067819,10507.001445973,12008.8222379159,10727.7600723001,9594.55834890194,10525.5375428177,10388.8215794038,10080.2984001699,9550.7821978459,9184.46884504375,11169.3413310714,9477.0337222512
11851.5694131999,10385.0606365031,10992.7451808186,12339.4557632974,11676.0507295666,11032.7423129338,10504.6787353579,12012.4802457392,10719.9473226115,9596.90952952264,10536.9787626719,10391.7443823834,10078.8373744142,9545.73648790416,9180.91030910474,11172.2538946704,9471.9566554439
11863.0500509345,10380.5836204217,10989.2633110535,12340.5164488682,11684.7132897225,11032.5659597601,10499.7446816139,12010.829030029,10736.5069433649,9593.67194005327,10523.3578559754,10387.6559461401,10077.9712005848,9551.37039407154,9184.18802069413,11185.8715201417,9478.11079576824
11868.75997185,10402.5130771226,11006.8736850081,12354.6942256404,11696.5392096437,11045.5012280666,10510.3902172259,12032.371933539,10753.2258559298,9605.14130019326,10537.9335661243,10400.7652812437,10087.7167232085,9567.5721582037,9187.93359003681,11200.972038762,9490.55748046028
11868.6681726113,10392.6755281611,10996.7183124309,12350.5888317804,11690.9017436568,11036.3926579717,10500.2533030565,12042.5488044598,10731.7327692438,9587.03080482331,10529.5767697249,10384.2141374517,10069.4959421058,9534.32458909564,9186.20066432506,11185.2041179479,9487.14665760502
11881.5355525889,10393.581019388,11006.5134139945,12350.5390249581,11690.9013897921,11046.6599802479,10521.576997993,12047.4080206084,10744.0646104998,9575.88979977205,10515.9146045991,10369.0642016746,10055.2935745961,9532.06741341828,9196.70020539955,11195.3377421798,9461.20573690638
11891.7700440607,10404.7393655573,11032.6827179656,12380.936505872,11707.2468913964,11067.0980596272,10524.810949649,12061.5078031541,10742.3389191861,9602.89066148178,10537.2446345072,10386.7364343359,10056.7881290356,9534.38713271962,9186.66279269698,11189.612060509,9489.17706563205
11890.2682538632,10410.9214166222,11028.4906098089,12380.1921279686,11698.4810003935,11063.9150313802,10527.1503876841,12049.9329093525,10752.4667487981,9607.66756315645,10531.0214188076,10391.2145166049,10059.2924061456,9560.22062124423,9188.20067228567,11192.2353728905,9488.57948356954
11885.3141544041,10416.2396875535,11013.1001402449,12379.1533849497,11693.2736026219,11055.0189280986,10510.0173335605,12041.3965075182,10753.9588065606,9630.00421209299,10563.876165778,10394.6712674874,10067.063542467,9577.50399085212,9205.9773654245,11201.8800727632,9503.30085733122
11906.3932064128,10424.5532254141,11022.1114908215,12378.0969047958,11703.9091756476,11063.5066667754,10523.8688589105,12037.4967447977,10766.7596285312,9619.70727282703,10551.3034067761,10406.2798680842,10055.7421054089,9566.50473987493,9194.38298914016,11193.2020933755,9507.51775152779
11889.4477996548,10412.8094434999,11014.1742739671,12382.3630261131,11694.2923939135,11061.9915723946,10512.6686424115,12039.4323174513,10756.4364677413,9606.19888343713,10543.5875840219,10390.615677384,10049.2947982229,9553.51500220284,9178.95192824861,11188.6948404611,9498.15959277562
11905.4764938466,10420.2607553397,11015.5457303193,12388.1578215496,11707.5138148275,11052.1380003548,10522.6968309958,12057.530540974,10752.5800675496,9599.46214076049,10544.7810414397,10391.3094396991,10064.2884772785,9551.70700390589,9196.12695210071,11204.6103933845,9494.05176407183
11911.6364098965,10413.6682995781,11024.909407702,12394.8811117214,11718.0157461162,11073.4712097691,10530.1652525186,12069.4042164121,10755.5608523172,9603.87610637017,10546.0488164825,10401.0762040693,10068.9656828303,9555.42952070061,9192.58057761688,11210.3302313655,9492.36470026139
11925.0230080203,10427.3296285398,11029.7142994344,12406.098965352,11720.2170927471,11065.407380223,10540.7440754955,12080.91878016,10770.6291783722,9613.81061684385,10584.262002319,10413.9419259462,10095.7032792905,9567.06746352835,9233.31651899352,11230.8664131234,9496.45238103171
11885.7250732151,10403.1043490619,10998.2299505063,12383.1675185263,11701.0318782807,11044.4802621074,10521.3997074231,12057.5365814037,10762.667260409,9613.27951197374,10577.0780819983,10400.3807750124,10085.285132971,9569.95133730025,9211.2966726654,11223.5518624463,9481.99101519338
11880.9995601448,10399.8356605736,11001.5557324039,12369.5642046457,11693.9346108989,11048.238441816,10515.2056508535,12057.6859304654,10749.1385515732,9599.68689338189,10551.1749259142,10391.6201368459,10069.1722765541,9552.45280602135,9201.5266060697,11192.1972605508,9480.11689698059
11893.0856986986,10420.5996176017,11016.0369133731,12373.638541349,11707.8803904978,11076.0427689897,10546.8252490256,12071.271019043,10746.539125082,9602.87449892218,10568.8827222145,10394.2152122343,10083.5871648844,9563.44067845913,9217.36613958641,11198.3467301279,9490.84159049062
11887.5867848317,10410.7158180871,11011.0069622239,12374.8499391387,11703.366450083,11063.1210179415,10525.2754862679,12065.2680854504,10745.3264668368,9597.62409119189,10569.9072382817,10396.4558682216,10074.7002570155,9556.92361804311,9210.71535578352,11188.8330771616,9476.19758197616
11881.4277686455,10386.8834701055,10998.3585213617,12379.2702763731,11696.4023350835,11058.4703600828,10527.2797941944,12045.2543110999,10742.0844903193,9592.93693308636,10556.564842896,10386.2474476537,10067.8200105281,9550.28080669887,9197.82857246714,11177.5099217552,9487.41444538228
11894.7582122306,10406.3725894361,11020.437706511,12387.3232275695,11717.6841109176,11077.820458252,10546.3426383535,12062.6709420965,10764.8304986526,9622.68347770864,10558.5515268811,10416.3278372647,10098.5178635124,9572.97922154471,9232.43104311552,11192.8344013668,9502.66349787475
11866.2957449194,10390.6679486733,10997.6898661643,12351.8931145532,11691.0850322918,11047.7678550231,10520.3666716008,12045.1776170976,10743.6509385595,9619.06058019974,10570.750377718,10409.2789564773,10093.2997148028,9569.96972551061,9223.30397856753,11198.2553267562,9483.51738738802
11863.4465387091,10384.096378321,10978.135602796,12331.845336632,11686.1439415143,11035.254077663,10509.922020809,12034.7099111874,10733.0916035082,9602.49596929634,10567.0200175437,10403.0542453163,10091.076489057,9561.27955582429,9209.60318883352,11177.4203329231,9473.01293094093
11875.3812339088,10394.8691537824,10993.470761756,12362.228696456,11691.8959774533,11051.6300473722,10520.341415165,12036.9264512289,10744.7007361314,9602.80391548511,10566.1915860573,10414.4590222589,10094.1848584932,9564.96864239436,9222.20598967312,11191.8371635817,9481.98540758951
11870.0572081658,10384.2112056381,10988.9044882173,12359.7688548478,11682.8970731012,11053.4599093619,10526.4592787823,12051.4708131015,10745.1675066582,9601.35697836403,10571.4286948486,10409.8037697112,10090.201410402,9570.77519578071,9226.62767083965,11193.4902260788,9483.8714704586
11875.8246076137,10407.6243716884,11005.7801642164,12369.633461315,11698.8808040332,11068.8983137849,10544.9503762878,12060.254408338,10746.3121492896,9610.71603249722,10567.3412382433,10408.879017423,10093.7431400549,9578.92409444973,9232.26735099961,11206.8740761841,9497.12668455306
11885.5396838391,10408.5274775737,11006.7495522042,12374.4394043786,11719.4080275012,11074.4920321162,10532.4542607528,12075.8479231148,10758.3212636533,9622.02713679747,10575.7115273972,10423.1176222353,10108.0089213783,9576.1093766614,9220.33250880737,11213.0520550632,9490.68685318204
11876.3579654875,10402.9866365771,11006.7569529011,12364.069250704,11716.8052895634,11066.3536012056,10535.1493296435,12059.5939410767,10755.201119216,9619.37620158508,10578.3577540763,10429.9131995077,10109.3127875565,9571.69075603119,9231.30741145903,11198.8233403308,9506.64891986091
11853.6364179022,10386.9558460299,10999.9689474514,12358.1119110957,11693.2067755282,11058.1158877056,10519.9891509748,12044.815607595,10742.3811721914,9598.65301419148,10554.6366828336,10402.3927352489,10083.5640992462,9559.92509044661,9213.45406826151,11181.5578036472,9490.3528509519
11889.7251413775,10407.4163193696,11015.0742289452,12379.4825160625,11708.8993375031,11078.6742951224,10536.940034084,12069.6835761086,10758.2834936976,9621.65976998117,10583.3482027212,10416.9201195544,10101.2200896161,9572.05245248028,9224.66802302678,11208.458308068,9502.66079586086
11904.4337713688,10413.8447201478,11017.8804196767,12385.8775736844,11715.3091629781,11071.4347165846,10544.3856677954,12075.3084045121,10767.406509835,9627.13708811423,10579.2776723529,10420.5433031897,10109.1567270168,9581.65698410361,9224.22548028893,11207.0565979664,9503.29735663556
11898.3775841086,10414.0475009455,11018.9167149485,12384.1312822309,11711.8350639532,11072.5245309854,10544.6607978082,12080.0208799363,10770.4882127472,9620.5697184683,10582.9759360005,10413.321757451,10092.5593604758,9572.67221814384,9232.89210984292,11206.1016103539,9514.79287189237
11897.035704977,10400.746808711,11020.0263895665,12385.7893054389,11704.6161216899,11076.3055136305,10536.5206922596,12067.1025876475,10762.7795847191,9614.7468321176,10569.2489692904,10405.7713323247,10079.2420976857,9571.3062344733,9226.92229790142,11193.0634681825,9502.60257570779
11899.8066629876,10391.6044717403,11007.1120759924,12383.5399221443,11700.1752533695,11048.0664242945,10514.4534906369,12067.1451509465,10762.7246241099,9611.38910458991,10573.0466268109,10409.5719713937,10084.5218677436,9557.96296616234,9220.89564301923,11204.1266298636,9502.20011463485
11899.5300744074,10392.8300752651,10988.7553480432,12365.6937461226,11695.4333800547,11038.7860410089,10523.548772968,12078.4883587386,10750.542475119,9603.59627047925,10563.4970793542,10390.8188663602,10071.1751802866,9559.22250125906,9223.45322445996,11200.3935446873,9477.06033601589
11905.0901022712,10388.1044832209,10998.8943535238,12379.985140414,11695.5835347456,11046.0828045642,10527.9184743778,12086.9483434949,10753.1325292203,9604.48466988714,10546.8372028738,10399.3834847785,10070.4133736759,9560.87296262434,9215.93592748298,11220.3883196356,9494.0086176126
11920.4621395962,10390.4941311132,11015.7040561687,12374.4780973351,11689.6048406654,11054.419853146,10524.014949406,12091.1673036091,10749.9222860256,9596.04509836193,10552.3062579784,10389.3302651527,10053.6359215483,9553.14648102003,9200.40282916032,11208.2893457627,9486.49851094287
11914.1064462902,10388.8946242822,11008.5757321974,12383.1480965245,11687.8925165368,11057.5302515963,10533.0485869417,12074.9203232174,10750.5723342666,9592.49338051477,10542.810021889,10381.2491706451,10052.2391993205,9548.45064994399,9195.41944421972,11204.4209541885,9492.67661763472
11916.7428719321,10389.861462736,11013.6858239499,12369.2678467824,11698.3652428241,11060.6931662444,10513.1185890952,12074.9216271023,10758.9393546911,9589.44028028712,10544.2913381636,10371.6306816542,10046.3484864626,9549.32598318653,9187.22095923615,11202.6547473746,9477.5972447112
11895.5805654128,10391.2021534148,11007.5869306216,12368.7954745139,11688.3106818962,11049.7010989228,10509.2538560612,12052.4435956508,10749.3301807909,9591.9950535496,10568.5606047987,10382.2756090484,10037.4167692029,9551.14062419774,9168.22440460829,11197.4772366466,9487.93734026611
11895.2999552674,10397.796374558,11005.5232812265,12385.9864626785,11685.4017951307,11041.6579308571,10513.4133802081,12046.6752124076,10751.7004664844,9612.23822473173,10575.9855716376,10386.7525436611,10059.8576511972,9588.76960761846,9180.33184302214,11201.2116305657,9499.75474407312
11871.027261268,10398.9671614422,10993.0062044171,12369.1478706598,11685.1125921791,11050.6580635612,10510.7119255728,12021.5030864417,10729.3796927356,9587.44640111141,10552.6072142985,10374.0965748829,10041.1560510555,9554.05988747671,9166.33107205616,11169.8224229137,9475.48536762801
11891.5742735025,10405.6444496593,11005.9323398429,12367.815119266,11711.2169728983,11054.9789921369,10500.1444507185,12028.075816249,10730.4670018602,9587.07256128388,10556.944619877,10382.2543601123,10050.3413102087,9557.53404298372,9172.48326255763,11179.515607015,9475.91250684742
11894.7306271125,10404.2848043172,11014.853042317,12391.7268956473,11699.2053385227,11059.1432420519,10511.478887443,12037.3183643198,10744.8003329723,9599.28106592659,10554.0150156325,10389.1890971872,10068.6931867978,9558.76392899034,9185.86597983097,11179.3007928285,9483.74340104115
11892.0857889278,10399.9835013917,11009.7980134422,12391.2864219257,11710.2037813328,11063.6137901735,10501.4322307347,12035.1452022727,10740.2287089229,9591.65006960043,10537.4056711151,10380.5070416127,10065.2511486203,9554.86720240072,9181.31708274688,11188.561101623,9486.63867038894
11870.3168716763,10401.7963518962,10997.2840621597,12361.413838498,11690.1956942153,11047.0961958738,10512.4777892419,12014.5664915284,10741.394591867,9600.14344516234,10549.6712362439,10385.1169469889,10052.4969573589,9553.2926178918,9176.55172128112,11166.06966192,9482.77821984118
11880.7283395538,10424.4280867081,10997.9448982168,12365.2837076602,11700.328107467,11053.7411788763,10501.6984983084,12023.5015411411,10752.2907947197,9621.1836465456,10576.6928892487,10397.6193576149,10082.9203025818,9578.23065759337,9186.07629472095,11192.5204048968,9495.95873707888
11859.3537520721,10398.7538033427,10998.9512661776,12364.9288138284,11684.325555385,11039.1273975272,10494.8826364288,12008.2255137202,10737.9741762687,9600.72550531277,10553.1602313578,10383.0988166128,10064.732934794,9568.56823824,9181.39714499387,11162.8269522229,9493.70810429086
11867.4884685861,10395.5375953279,10994.2292874753,12362.7197175773,11689.8180534154,11048.2205564685,10506.409734386,12021.2149485781,10726.236221925,9598.06569313448,10549.622117858,10382.9021239489,10058.0024170933,9559.84359109291,9177.8565621448,11163.8297337153,9474.2502937741
11875.6372738203,10414.0939099331,11016.3319486648,12380.1610353978,11708.9354525921,11062.5215426818,10500.1427518457,12038.9561734668,10751.1440083523,9608.56835973241,10558.6624316484,10395.320330284,10077.3879168076,9561.09520733243,9181.33440283776,11168.4176080168,9487.80341748137
11865.0565287952,10412.4265984697,11006.9494183813,12373.6248980718,11712.0494051901,11053.9856434164,10515.8087614303,12036.4273314591,10748.5467597856,9616.06877610429,10571.5600127197,10400.4088727335,10076.6155172414,9568.94857583809,9192.35440090747,11182.3810995594,9488.17357393149
11865.2066767424,10396.6954634523,10978.9398905331,12344.7591733471,11684.9960940589,11040.475157216,10488.8534344913,12019.9609235609,10736.9603148095,9610.05145219799,10555.129635042,10387.7757549331,10071.0432248849,9579.15795671146,9188.62706969383,11182.5526139162,9487.71694270056
11867.2916666469,10403.8304215277,10997.1320756407,12359.2529240201,11697.2446443062,11054.573147121,10506.6222848001,12024.0373124036,10742.6119204134,9620.88986253041,10560.8897403613,10399.0154691529,10089.0091001139,9583.36956119482,9188.23638955312,11180.6944059622,9494.53556257164
11873.3654394846,10407.3648341244,11005.1634323389,12371.7525883237,11700.7860242486,11054.902635811,10487.1014493177,12008.2229047827,10730.8879604624,9607.58294772462,10550.8762105611,10382.8918925965,10067.5130405926,9561.81100428862,9168.93532679757,11165.169467117,9492.32110132694
11871.0164006648,10403.3152606434,11003.2132475192,12357.8042998682,11695.7789365317,11044.6881334882,10486.6821996525,12015.0271202335,10741.6688522449,9598.50316971507,10555.3260586133,10388.4436349284,10078.1422606286,9549.95928083028,9174.52688240771,11156.4075319592,9486.83433561937
11869.7152914181,10409.8555641296,11014.8003482915,12367.6098835978,11701.1343403111,11054.9583971627,10488.468265124,12021.5465343453,10749.9897987955,9608.53477120637,10556.2639629056,10392.2607121154,10059.9258784642,9561.24976804371,9182.75294523623,11177.3870378577,9502.78406785221
11874.6367026626,10406.891163548,11021.9540689383,12366.5820438971,11704.0114745614,11059.9172638641,10503.6779472787,12028.0161150909,10742.5269301693,9604.73996953459,10556.5262373742,10396.2938555558,10069.8771953768,9564.4108323746,9167.76886032794,11177.865582205,9497.791038037
11871.3252237663,10414.4413247514,11003.0818628338,12373.4790210002,11697.7345189403,11051.2840131974,10502.5040802536,12018.265707432,10748.9474211501,9604.38680859589,10591.3752191605,10406.3436405719,10072.1012318276,9561.56574986992,9179.74109444686,11199.7528973082,9498.79574475292
11856.4086494816,10415.0472001635,10986.4883612896,12354.8226533086,11690.5198690463,11049.0640053039,10489.4686824339,12024.7264614416,10749.1039459021,9623.03561740444,10566.2325977929,10398.6990086894,10083.3819144616,9570.15996220067,9173.22538237172,11194.6797194737,9501.27243432887
11881.8294634471,10418.3301874381,11007.2192104842,12366.1223305086,11715.8226134394,11075.6493166253,10512.2314092722,12038.579020488,10745.2527288969,9608.78662648463,10573.8786972185,10401.5739931394,10076.132766531,9561.37836455013,9170.91273024146,11201.9927931208,9490.07425104379
11894.2543991553,10414.8393945009,11016.4526257119,12378.0803107414,11725.7574096486,11070.415045816,10520.4964920397,12055.7243837753,10764.4816328817,9619.94987241528,10585.7325988817,10420.4942730293,10096.7160802696,9577.56068596567,9197.86880858962,11209.9424852483,9497.07198407314
11880.5835109097,10420.9203902127,11012.8774104227,12386.8066772672,11706.587592644,11051.8402704137,10507.570525334,12038.1805942031,10758.1398926609,9614.22036759778,10569.8298534626,10405.0554967384,10080.4103601227,9563.15379432781,9187.85932045152,11193.2198822786,9504.44587611798
11875.3256448903,10419.8607201145,11013.5279272904,12373.997850146,11714.5602110731,11064.7187747159,10507.6048084661,12023.5304273589,10752.0766631174,9619.28889953845,10557.1652020881,10411.8313566602,10067.9967728915,9565.20052075587,9188.99524029965,11188.955000635,9504.59937593887
11876.8270216471,10406.1655079543,11007.5177729148,12362.715306148,11708.7795257825,11049.4800605247,10497.9200159262,12013.2998031521,10744.8738181434,9621.67464046672,10563.9272059512,10397.9644445947,10070.8794579634,9557.00594016375,9177.55418243434,11185.9491072276,9510.81803473327
